U10008, iter_0: N14652, N54408, N37688, N64634, N42723, N20545, N35411, N64228, N14270, N59186, N19013, N6873, N50924, N55544, N24146, N65028, N10857, N46821, N28698, N16051
U11304, iter_1: N43301, N28072, N40906, N53298, N49878, N41221, N62170, N25163, N3996, N53308, N18295, N36037, N51875, N32708, N58354, N38504, N18895, N59960, N11551, N50775
U11304, iter_2: N26063, N4610, N45754, N30562, N1344, N308, N60472, N7173, N59908, N64077, N49038, N34344, N8162, N27891, N29217, N41400, N38901, N38733, N18571, N41498
U11316, iter_0: N42196, N11931, N18295, N1575, N64372, N39932, N56217, N26781, N37146, N5940, N43646, N46037, N26057, N27532, N37553, N8711, N37272, N677, N7568, N20764
U11320, iter_0: N37346, N18151, N11289, N61296, N62001, N3996, N13498, N34344, N43646, N62170, N28983, N46203, N25837, N40752, N26537, N21063, N52201, N60472, N11041, N61472
U11324, iter_0: N63746, N5940, N2159, N27532, N37272, N61472, N53013, N36037, N26262, N1667, N56434, N30118, N11931, N52588, N45017, N39463, N4107, N23682, N61466, N26057
U11340, iter_0: N62170, N47572, N39932, N5886, N308, N60472, N18449, N31423, N15559, N42877, N34081, N28420, N56270, N16461, N32708, N57403, N51187, N43460, N16477, N28571
U11340, iter_1: N24458, N26057, N43361, N20764, N40324, N32288, N61466, N3138, N53728, N41387, N56347, N46915, N23682, N9409, N62393, N42196, N4107, N28324, N49038, N64077
U11340, iter_2: N41651, N9592, N31556, N29862, N50555, N18118, N18476, N59277, N56879, N60447, N26537, N16327, N41627, N55942, N62805, N48416, N30713, N32226, N5669, N40982
U11341, iter_0: N58660, N48084, N6056, N29322, N21590, N60027, N4290, N17234, N31884, N31789, N44249, N60472, N58264, N57521, N38797, N48077, N17510, N61970, N36037, N64095
U11341, iter_1: N55723, N46203, N37346, N15559, N13640, N59385, N47433, N53910, N35252, N45017, N18295, N2994, N36408, N33120, N56434, N26488, N18151, N3416, N4661, N57403
U11341, iter_2: N50404, N4485, N25064, N40664, N9997, N17586, N23446, N23838, N6645, N28060, N23517, N60009, N61233, N40906, N36332, N51963, N247, N63828, N27869, N26159
U11344, iter_0: N19477, N26781, N2649, N557, N49712, N41640, N29930, N21290, N60472, N1344, N46441, N12477, N53728, N46203, N61970, N40221, N46037, N37346, N38504, N26792
U11356, iter_0: N1067, N15559, N3416, N52299, N27532, N11551, N17510, N33831, N5085, N53443, N21063, N47433, N29450, N20947, N23409, N26792, N30288, N61593, N22985, N56270
U11356, iter_1: N12682, N26048, N26130, N55830, N35436, N11944, N60264, N28129, N36916, N31884, N21941, N60531, N36037, N48487, N29217, N13498, N13640, N8162, N49038, N26488
U11356, iter_2: N5886, N46703, N11083, N41221, N27553, N62092, N58030, N59067, N38333, N41640, N18295, N28983, N4857, N41006, N13464, N41285, N56804, N49878, N64077, N31179
U11357, iter_0: N40906, N17510, N21590, N61296, N19477, N41064, N18312, N18449, N32708, N557, N18132, N53013, N47902, N25163, N37007, N20507, N14257, N41221, N2649, N16477
U11453, iter_0: N53910, N7826, N49252, N58264, N33505, N7852, N7868, N57034, N36408, N40468, N47848, N28324, N12703, N59385, N26488, N58660, N6471, N43386, N21590, N43246
U11454, iter_0: N51489, N47216, N59981, N38797, N46586, N11569, N53013, N64335, N61241, N4610, N31289, N55723, N56217, N59833, N19623, N7112, N17342, N45017, N39149, N6471
U11454, iter_1: N29920, N3841, N46084, N61760, N62750, N8711, N40956, N46037, N18291, N53011, N47902, N61623, N32288, N42196, N61363, N16431, N44249, N3416, N20507, N40468
U11454, iter_2: N28643, N33623, N1371, N41497, N28640, N19536, N23602, N38901, N51099, N11092, N50453, N37146, N436, N33326, N39432, N7173, N56804, N62393, N36037, N53910
U11465, iter_0: N39184, N15279, N6471, N12703, N21063, N60027, N6209, N7852, N62207, N33634, N19477, N3865, N41113, N14990, N9734, N13498, N59067, N65058, N46915, N49252
U11473, iter_0: N11569, N8595, N35436, N8711, N29363, N28103, N14978, N36037, N18151, N53335, N12703, N6371, N17234, N27891, N2994, N19536, N47216, N59526, N59586, N61973
U11474, iter_0: N41640, N51187, N19477, N14257, N41006, N13980, N28072, N15559, N28324, N34360, N3865, N63746, N30834, N59494, N42196, N12477, N7947, N18571, N279, N62750
U11489, iter_0: N17510, N11551, N51187, N27906, N21590, N38869, N44249, N41498, N59960, N1575, N24424, N11931, N63546, N37146, N33326, N5886, N12330, N58264, N20394, N61969
U11489, iter_1: N32641, N4610, N41658, N54587, N21941, N19477, N62894, N27532, N60244, N18895, N14333, N53001, N28640, N48049, N5940, N60105, N27731, N18063, N35238, N23409
U11489, iter_2: N26262, N7568, N4107, N36408, N42196, N55723, N5228, N54014, N35252, N26488, N59385, N28324, N21710, N41113, N61970, N26584, N1477, N49038, N62393, N37458
U11489, iter_3: N44772, N22149, N6645, N25605, N15817, N62632, N29497, N27361, N8687, N59131, N7462, N3128, N5854, N4675, N42845, N14829, N56194, N59857, N23838, N15477
U11489, iter_4: N16725, N11289, N29363, N62170, N56270, N52492, N43822, N31289, N63860, N130, N59042, N32139, N39015, N18310, N19536, N35725, N52776, N19623, N48659, N13916
U1150, iter_0: N60472, N49712, N24109, N47975, N26781, N62207, N18151, N4680, N1189, N38882, N61970, N29722, N24275, N41064, N40752, N45754, N39298, N53593, N41221, N5085
U11506, iter_0: N21063, N42196, N52009, N52098, N37272, N61472, N44249, N3416, N1575, N55229, N57403, N13347, N47190, N64954, N677, N26537, N31179, N20394, N18295, N36037
U11506, iter_1: N6735, N22855, N30713, N57041, N7041, N1458, N48351, N46662, N37384, N55943, N247, N57625, N1427, N5880, N41627, N9284, N7344, N3159, N1450, N48084
U11506, iter_2: N19811, N26063, N39184, N56211, N57521, N50657, N44640, N4290, N64469, N16680, N59042, N40390, N61929, N3996, N53735, N20459, N43646, N15559, N27891, N48302
U11508, iter_0: N40324, N9734, N15194, N23918, N60105, N55397, N32239, N41400, N46037, N55555, N3138, N3841, N8657, N38797, N47433, N8162, N32288, N56347, N50670, N28327
U11511, iter_0: N46037, N21063, N13498, N16461, N59960, N279, N53013, N2994, N61970, N42196, N45017, N4661, N51187, N60472, N26537, N35252, N18571, N15559, N40752, N52588
U11511, iter_1: N21826, N11627, N50896, N43872, N54903, N51793, N10786, N38381, N61682, N32053, N38029, N41596, N5152, N14964, N4265, N49197, N28682, N15807, N37391, N4700
U11511, iter_2: N56211, N4610, N31884, N28640, N1539, N27891, N23603, N35436, N57521, N59526, N32196, N17672, N14170, N46917, N19998, N29322, N59685, N17778, N47206, N53364
U11536, iter_0: N11551, N61472, N35725, N31289, N7826, N37346, N48084, N3380, N3416, N28983, N61296, N45760, N20576, N14333, N19811, N40390, N34949, N50058, N47848, N49252
U11547, iter_0: N16461, N51187, N59981, N41172, N39184, N18571, N35252, N53335, N46037, N35436, N62894, N17672, N54439, N63390, N60264, N4661, N39399, N59526, N308, N5886
U11552, iter_0: N59494, N61296, N40221, N24275, N40575, N1914, N34344, N20394, N3996, N1344, N21142, N47975, N46203, N16477, N41221, N11551, N41064, N20601, N28281, N47572
U11556, iter_0: N7568, N59960, N37553, N61541, N42196, N47370, N38053, N1344, N47572, N59586, N9734, N58030, N28725, N49955, N41221, N41006, N58656, N52299, N31454, N1914
U1158, iter_0: N31556, N37458, N48487, N18295, N39184, N48659, N11041, N11823, N43400, N2159, N48302, N34081, N55229, N26584, N13347, N11675, N27318, N1575, N64372, N29322
U11610, iter_0: N31289, N51033, N60550, N60192, N63255, N30929, N37589, N1371, N11681, N10008, N29363, N34805, N59022, N62423, N29541, N17234, N48659, N7826, N301, N64744
U1163, iter_0: N50372, N41172, N6767, N7868, N64859, N28571, N20459, N59685, N62170, N33120, N51119, N59022, N31179, N50484, N60550, N11789, N29541, N46586, N32073, N22975
U11633, iter_0: N51187, N33120, N41172, N59385, N35252, N55723, N38797, N16461, N2994, N46037, N279, N39399, N61970, N4661, N5886, N308, N47433, N44249, N34031, N36408
U11672, iter_0: N33212, N39184, N44640, N61241, N30689, N31789, N64412, N40451, N34668, N42622, N62894, N39015, N24213, N7173, N23547, N16577, N30639, N46738, N57521, N65058
U11706, iter_0: N41064, N34360, N20601, N63746, N26781, N29722, N61296, N2649, N18449, N3996, N9135, N20507, N59867, N15194, N62207, N62436, N59385, N34344, N61970, N39298
U11713, iter_0: N41387, N49955, N40356, N61363, N4857, N3007, N8657, N26488, N40468, N23184, N41400, N51581, N27866, N57888, N3841, N25163, N7947, N8162, N2994, N34031
U11713, iter_1: N7173, N21941, N47190, N38797, N34805, N62033, N12703, N13640, N49038, N30422, N14978, N33212, N15559, N308, N60035, N43646, N40575, N60472, N58070, N51099
U11713, iter_2: N24109, N46915, N21142, N21290, N28571, N28420, N53013, N52835, N27553, N43361, N62393, N2704, N36037, N57034, N53168, N52776, N28324, N11931, N5886, N53728
U11792, iter_0: N52098, N7852, N19811, N64264, N31556, N37458, N51690, N27738, N23603, N1575, N49252, N57225, N56804, N58264, N61472, N44765, N4034, N12330, N2994, N57403
U11801, iter_0: N50372, N59981, N38898, N39184, N308, N64095, N54571, N28643, N42988, N57521, N38797, N6056, N62001, N57403, N32073, N6471, N27738, N30689, N48077, N61241
U11828, iter_0: N24109, N1667, N18291, N52098, N44645, N36249, N16461, N55229, N22985, N37553, N44249, N3841, N64372, N43822, N37146, N27553, N13347, N18295, N2159, N62393
U11828, iter_1: N43522, N38356, N57919, N33273, N52742, N32031, N38155, N33828, N26719, N43438, N13980, N57462, N9295, N29217, N13944, N1058, N20394, N16126, N308, N29905
U11828, iter_2: N9284, N19592, N38461, N8687, N3034, N64335, N18571, N4820, N5223, N13887, N42890, N59814, N29369, N20025, N11768, N53735, N14170, N35238, N40168, N32786
U11858, iter_0: N26584, N28983, N34344, N31179, N56270, N28571, N58129, N18295, N8162, N11289, N29217, N49878, N64933, N37346, N10541, N62170, N15559, N44645, N13640, N11092
U11876, iter_0: N26781, N27532, N37553, N9971, N53515, N51875, N51581, N7568, N5693, N59494, N46379, N21290, N28420, N47572, N49712, N8889, N47370, N38504, N16117, N2649
U11892, iter_0: N3841, N56456, N2994, N26584, N32708, N47433, N41387, N54752, N28983, N18485, N58129, N8657, N18332, N15194, N8162, N60105, N4857, N28571, N279, N4107
U11894, iter_0: N14170, N46501, N62170, N29627, N57403, N20576, N16725, N65103, N5576, N52502, N6873, N24617, N28103, N38915, N52577, N11681, N16914, N8711, N50565, N19004
U11895, iter_0: N15194, N51187, N28072, N39399, N47370, N39463, N21290, N31782, N41221, N27532, N20507, N41006, N5886, N17936, N58354, N557, N45017, N5940, N29364, N58264
U11921, iter_0: N15559, N4661, N42877, N58030, N47902, N18485, N63746, N30345, N21681, N23409, N2994, N6916, N39399, N5886, N62207, N36612, N40752, N18295, N46441, N26792
U11921, iter_1: N46917, N16804, N59833, N47216, N31884, N11569, N47652, N37589, N61973, N14990, N60027, N17778, N30929, N48084, N20478, N4128, N59042, N1371, N6056, N39015
U11921, iter_2: N63681, N21290, N33326, N37346, N25163, N34031, N11931, N11289, N30288, N36037, N24424, N64077, N56804, N56270, N40221, N21590, N53013, N25015, N1575, N52492
U11921, iter_3: N43102, N50555, N7328, N60085, N23955, N7792, N4485, N52329, N50023, N57000, N60848, N49328, N55120, N1336, N23513, N41626, N56166, N45500, N50167, N35216
U11921, iter_4: N37007, N53443, N55555, N29930, N29722, N16461, N15194, N59385, N20601, N49001, N40356, N47975, N34360, N39298, N47433, N50670, N5085, N53728, N33670, N32239
U11935, iter_0: N33078, N54238, N1768, N21292, N12823, N39796, N55253, N51486, N30725, N26584, N23089, N16725, N3957, N64933, N31179, N29217, N52742, N41498, N13980, N38356
U11945, iter_0: N61296, N41221, N30118, N3996, N40221, N61970, N4680, N53815, N61363, N18312, N25774, N28327, N49878, N50670, N31782, N26584, N8711, N40575, N58129, N18571
U11963, iter_0: N26488, N27318, N48077, N47380, N25837, N30562, N301, N13408, N34805, N4661, N46586, N46283, N13941, N29541, N31978, N37589, N34031, N52588, N29363, N53013
U11979, iter_0: N26271, N41400, N60192, N30288, N26690, N6873, N29363, N34805, N60939, N6532, N4661, N301, N44765, N64933, N34031, N25163, N60531, N30929, N13640, N22985
U11994, iter_0: N43386, N47433, N58070, N42670, N37589, N60027, N6578, N52764, N32139, N34344, N4107, N55229, N8709, N27906, N39432, N16725, N4661, N38797, N53630, N58264
U12001, iter_0: N9846, N45754, N47190, N36408, N8711, N28571, N58129, N62170, N34081, N26584, N52588, N31179, N29217, N44645, N49038, N18295, N43400, N64077, N3996, N20394
U12001, iter_1: N48487, N43460, N301, N30422, N5519, N47572, N46283, N20325, N7112, N53593, N39298, N62423, N24458, N38915, N53381, N48049, N8907, N38556, N1860, N61929
U12001, iter_2: N39399, N41400, N308, N26488, N16461, N38797, N1344, N47433, N11551, N51099, N46037, N25163, N43386, N40468, N6056, N52835, N61970, N35252, N61623, N33120
U12023, iter_0: N51187, N57521, N308, N26584, N2994, N31789, N58129, N56434, N61623, N44249, N56270, N31409, N50372, N43400, N4290, N14809, N19433, N3045, N14978, N55830
U12023, iter_1: N8162, N36037, N6056, N13640, N40468, N38797, N28983, N4107, N59960, N47433, N52835, N61472, N41400, N5886, N21681, N43646, N4661, N45754, N45017, N53308
U12023, iter_2: N43342, N28506, N45590, N37500, N40899, N35060, N34617, N54593, N11360, N28132, N16323, N52102, N63550, N48176, N48224, N39781, N32774, N6354, N8618, N18865
U12026, iter_0: N17510, N11551, N59908, N53515, N59494, N2704, N3996, N51187, N21590, N40221, N38869, N47572, N62170, N46501, N57034, N51875, N9135, N24275, N34344, N1067
U12027, iter_0: N57403, N33670, N46037, N5519, N19387, N37007, N26762, N58030, N18312, N29930, N24424, N63681, N23682, N1575, N64954, N43822, N61040, N53443, N27532, N31014
U12027, iter_1: N301, N53630, N52577, N61466, N26057, N28420, N36689, N32288, N56347, N775, N39015, N41497, N27738, N46915, N24458, N48084, N41387, N53728, N54439, N61973
U12027, iter_2: N59981, N4089, N30049, N52138, N19694, N28539, N54227, N27361, N21710, N9284, N50453, N26105, N23535, N47151, N15481, N16990, N28571, N60868, N22221, N35405
U12032, iter_0: N6916, N33120, N18151, N23184, N41172, N28983, N28072, N53515, N41400, N3007, N1344, N11551, N43460, N18312, N49955, N57888, N53011, N13347, N3416, N5886
U12045, iter_0: N47652, N27079, N58264, N59685, N23603, N6056, N11551, N21590, N53335, N8375, N40468, N3045, N46586, N48077, N33212, N2994, N36408, N47216, N7112, N47433
U12091, iter_0: N19477, N557, N28983, N30834, N29450, N5693, N53013, N1344, N49712, N26762, N2649, N21156, N41221, N31782, N25163, N53011, N40221, N12477, N60059, N26781
U12091, iter_1: N61973, N63390, N32196, N8709, N17234, N3996, N61296, N37346, N48084, N14333, N53335, N41400, N53001, N60472, N18295, N8162, N11289, N43646, N35725, N32641
U12091, iter_2: N29930, N18332, N17510, N30288, N36037, N46037, N34360, N13640, N3138, N38882, N18571, N56434, N26792, N59908, N33326, N11551, N51187, N21063, N40575, N17952
U12108, iter_0: N61970, N15559, N47087, N58656, N24458, N53298, N38556, N38504, N28983, N25015, N24686, N47190, N18295, N46178, N39298, N26584, N3541, N60472, N59653, N1575
U12124, iter_0: N15559, N14809, N34031, N53381, N17672, N64095, N59367, N26584, N52577, N61296, N28983, N41400, N17342, N2994, N31179, N28571, N19025, N26537, N60531, N28851
U12146, iter_0: N23603, N29369, N42890, N21710, N53335, N8595, N57001, N61040, N53013, N41547, N4905, N59586, N28281, N48407, N10278, N28103, N56217, N35252, N50942, N301
U12147, iter_0: N41006, N51187, N47370, N41221, N47902, N13498, N26781, N63746, N62207, N15559, N46037, N28072, N53443, N34360, N21063, N5085, N61970, N40985, N61296, N42196
U12148, iter_0: N62170, N38869, N9135, N2159, N14257, N59908, N46501, N19685, N10541, N4107, N21590, N51690, N16725, N49712, N3416, N44166, N58129, N61969, N28281, N55229
U1215, iter_0: N38869, N20394, N46915, N57972, N58414, N59908, N62207, N49712, N21290, N40221, N62170, N59494, N45561, N23547, N26781, N2649, N13347, N34344, N27906, N9135
U12166, iter_0: N36689, N51690, N16725, N38733, N46283, N11551, N62170, N37266, N30288, N2704, N7852, N5886, N7173, N41658, N40752, N5576, N32393, N3416, N27318, N16804
U1217, iter_0: N26584, N58129, N64933, N13347, N30288, N29217, N677, N25837, N56804, N11041, N59908, N40575, N40752, N57180, N31179, N43438, N61472, N28571, N47190, N31014
U12183, iter_0: N31556, N19477, N53443, N4661, N28725, N11551, N41221, N6056, N30401, N26584, N38556, N34004, N2235, N52202, N63681, N1575, N2159, N20236, N55555, N40899
U12226, iter_0: N33623, N19811, N47190, N1575, N6767, N56471, N58264, N7173, N7330, N28983, N11931, N62393, N39015, N3380, N3416, N130, N38797, N27079, N11359, N53837
U12239, iter_0: N47902, N45017, N19477, N62001, N29450, N2235, N11551, N39463, N54014, N31556, N29920, N53013, N28983, N53443, N46084, N36408, N12477, N24424, N42196, N49712
U12239, iter_1: N61973, N1539, N9354, N48084, N61241, N12330, N52492, N54437, N35671, N28324, N29627, N27906, N39399, N8162, N19025, N42890, N11930, N65103, N40221, N59385
U12239, iter_2: N59653, N3007, N28327, N31492, N18895, N55555, N41640, N26762, N61969, N62170, N11289, N29217, N23682, N62750, N46501, N11931, N16117, N11041, N62393, N8657
U12265, iter_0: N59385, N41172, N5886, N33120, N7112, N11551, N21590, N53011, N59981, N30288, N6209, N55723, N47216, N36408, N28324, N28983, N39184, N41400, N51187, N33469
U12282, iter_0: N32393, N26690, N25837, N43386, N26271, N61296, N37346, N42655, N44417, N10367, N34949, N48084, N47848, N7826, N63390, N9354, N45793, N19433, N57034, N44765
U12316, iter_0: N43361, N10541, N46501, N56217, N44645, N37146, N27532, N9846, N46037, N18291, N19387, N62170, N40324, N1344, N41221, N45561, N58264, N26537, N52098, N31782
U12325, iter_0: N42196, N56211, N6209, N33120, N13980, N6471, N38733, N41172, N21063, N13498, N31884, N52835, N23508, N29322, N15559, N57521, N65058, N46586, N28643, N53735
U12345, iter_0: N47902, N45017, N39463, N31782, N62436, N11931, N16461, N26262, N5940, N58264, N27532, N51690, N26781, N51187, N557, N28983, N1067, N61970, N52588, N26537
U12367, iter_0: N47216, N53013, N39184, N4610, N56132, N38142, N3045, N35436, N27079, N45017, N59960, N26537, N34031, N18145, N59042, N24275, N44765, N54018, N53335, N32196
U12367, iter_1: N50670, N29920, N37007, N39298, N26584, N40575, N59653, N31014, N4680, N49038, N53011, N41285, N1189, N38504, N51187, N29217, N49878, N34081, N56804, N52835
U12367, iter_2: N52577, N11083, N11652, N61466, N53837, N46441, N33469, N47553, N16461, N26792, N40985, N5519, N34805, N32239, N18312, N46037, N62092, N61593, N14333, N54587
U1240, iter_0: N18571, N24275, N37458, N37346, N36037, N20394, N45017, N46501, N60472, N46203, N16725, N61970, N13640, N21681, N8162, N43646, N62170, N34344, N4661, N40752
U1240, iter_1: N26781, N28643, N58660, N35725, N21290, N4290, N12843, N29322, N21156, N28640, N16804, N32196, N33212, N38333, N9409, N39298, N52299, N5519, N53837, N4680
