U10008, iter_0: N47868, N14964, N59257, N50831, N51552, N12999, N32038, N56645, N17115, N9944, N42167, N48730, N14354, N3116, N59577, N36777, N54113, N61296, N28275, N25133
U11304, iter_1: N20576, N22975, N18020, N1952, N3138, N57972, N26057, N58354, N56347, N775, N44417, N11569, N43984, N4610, N46915, N50657, N16804, N40670, N706, N42670
U11304, iter_2: N16914, N47975, N53308, N46379, N16725, N9321, N40575, N3996, N16431, N41221, N23918, N13464, N31423, N1344, N46203, N5940, N59908, N41113, N557, N46162
U11316, iter_0: N56434, N43646, N1575, N46037, N37272, N61970, N15559, N64372, N27553, N50565, N45017, N56217, N13498, N26537, N44645, N51690, N52588, N56270, N677, N18295
U11320, iter_0: N43646, N56270, N33326, N40575, N11289, N49878, N61296, N64954, N62170, N31014, N29217, N21063, N64372, N13498, N63546, N39932, N43822, N8162, N24424, N11931
U11324, iter_0: N45017, N43646, N43361, N43400, N46379, N46501, N46703, N13498, N45612, N46037, N46162, N1477, N39932, N4107, N41221, N41285, N41387, N42196, N40670, N57403
U11340, iter_0: N47572, N51187, N61970, N53593, N36612, N64372, N57888, N3996, N11551, N40221, N24424, N51875, N40956, N46037, N1477, N32073, N61363, N18295, N4107, N59908
U11340, iter_1: N14802, N45793, N53630, N59367, N44640, N6578, N46783, N18151, N56897, N58251, N14990, N53364, N59685, N8907, N17778, N29627, N2062, N29217, N18978, N25583
U11340, iter_2: N7568, N31423, N42877, N45017, N36037, N47087, N62820, N11289, N53298, N41221, N25015, N13464, N3138, N5886, N28072, N18312, N1860, N21142, N47190, N15559
U11341, iter_0: N23184, N61363, N60472, N43460, N39298, N38869, N25837, N43646, N40468, N25163, N40956, N40356, N13498, N36249, N53201, N44249, N56456, N24275, N37346, N28072
U11341, iter_1: N7173, N29528, N39184, N21941, N31294, N28800, N17234, N39149, N61970, N38733, N41497, N64095, N53910, N60264, N41172, N60939, N4610, N48077, N38915, N50775
U11341, iter_2: N26781, N25015, N3841, N19685, N32221, N46203, N32239, N9734, N18485, N34360, N1860, N4680, N62001, N49973, N45017, N59067, N23409, N33831, N10367, N50565
U11344, iter_0: N5886, N64095, N33877, N58264, N33212, N13640, N53335, N59526, N54136, N30929, N44765, N53910, N24617, N40575, N47216, N60264, N35671, N46037, N58660, N32196
U11356, iter_0: N62894, N28643, N936, N20478, N6371, N33469, N706, N57521, N29268, N53308, N4610, N47216, N30536, N15279, N5288, N31289, N28129, N13498, N46917, N7173
U11356, iter_1: N47370, N45561, N59385, N41172, N53443, N5940, N16461, N45017, N56456, N33120, N31014, N25015, N39463, N18063, N53728, N18485, N60105, N27866, N26762, N36408
U11356, iter_2: N25107, N10960, N27234, N55949, N926, N11551, N48416, N5669, N17510, N31448, N55913, N33792, N6761, N10969, N21310, N398, N41946, N20811, N19632, N17886
U11357, iter_0: N40221, N41285, N25163, N62820, N46441, N59067, N53013, N51875, N47553, N52202, N45612, N17510, N1185, N41387, N53910, N12477, N1344, N4680, N41064, N30288
U11453, iter_0: N33469, N7826, N28983, N23559, N28851, N41497, N21590, N64273, N54018, N26537, N22975, N48487, N3380, N45793, N6209, N27079, N19004, N54439, N59526, N24213
U11454, iter_0: N24424, N41285, N53308, N16461, N8711, N8162, N53011, N31014, N59908, N44166, N46203, N22985, N42196, N53013, N36037, N45017, N59586, N13980, N61970, N64954
U11454, iter_1: N45561, N46703, N41547, N48407, N58660, N50372, N59833, N52577, N19623, N60027, N33469, N30536, N31884, N50058, N54437, N20816, N31782, N58251, N56211, N4754
U11454, iter_2: N6056, N52835, N5886, N28571, N25163, N17510, N51187, N45754, N21590, N21063, N58264, N44249, N52098, N37146, N28103, N41172, N28324, N61296, N53335, N26537
U11465, iter_0: N6056, N4661, N13498, N8711, N56211, N5886, N62894, N46037, N14990, N5288, N11551, N45017, N19321, N62001, N41658, N50484, N4128, N47190, N60027, N27936
U11473, iter_0: N52201, N41498, N24424, N16725, N3996, N59586, N22985, N45017, N39932, N34344, N27906, N43646, N34081, N28983, N59908, N46203, N39109, N57001, N60472, N8162
U11474, iter_0: N23671, N4272, N3437, N41640, N32923, N45953, N24608, N15105, N47975, N12403, N46236, N51963, N21437, N39595, N11572, N42457, N28962, N50727, N17768, N8509
U11489, iter_0: N45017, N41285, N27906, N706, N6578, N32139, N52492, N1663, N8711, N17778, N16725, N35671, N64273, N60472, N17510, N436, N8907, N59960, N19321, N52588
U11489, iter_1: N41547, N43361, N60939, N37146, N64077, N55229, N51489, N18310, N58129, N43438, N8162, N5886, N35436, N35857, N34031, N29511, N39149, N49038, N11289, N38142
U11489, iter_2: N62820, N29920, N33634, N17360, N61466, N23682, N40206, N16461, N46037, N27866, N18895, N11551, N30345, N1344, N21590, N41640, N47433, N32708, N46441, N21142
U11489, iter_3: N14270, N55931, N6020, N5669, N402, N54442, N27928, N50776, N5428, N54066, N44772, N47712, N7462, N20811, N9672, N30207, N59082, N5226, N61233, N28884
U11489, iter_4: N44645, N31556, N4107, N13640, N31179, N20236, N18295, N44166, N10869, N24424, N41006, N33326, N64372, N37055, N6056, N14252, N43646, N64933, N46703, N31014
U1150, iter_0: N53910, N45754, N61970, N52835, N51187, N5886, N53335, N17510, N51099, N16461, N44249, N35252, N46037, N6056, N47433, N25163, N43386, N3416, N41400, N1344
U11506, iter_0: N64095, N17342, N7017, N4610, N59685, N53335, N61970, N61973, N44765, N33469, N57403, N27891, N47652, N19025, N9527, N29363, N29322, N10278, N46586, N19623
U11506, iter_1: N43361, N48407, N57521, N43646, N46037, N50775, N1539, N47206, N59908, N31294, N48717, N33326, N24275, N16461, N40221, N57001, N41658, N18571, N24424, N1575
U11506, iter_2: N14252, N31782, N49834, N62820, N41640, N18794, N64077, N51099, N53593, N62092, N64954, N49878, N47190, N34081, N39399, N2704, N3138, N41387, N60472, N61969
U11508, iter_0: N24275, N58264, N55555, N38053, N46130, N34601, N47433, N32288, N40575, N28152, N15194, N29364, N38797, N46203, N13640, N49712, N24467, N55723, N57180, N61760
U11511, iter_0: N52502, N51867, N27891, N53335, N52835, N5288, N21063, N30639, N30536, N29363, N21590, N57521, N54571, N25163, N25583, N23603, N36916, N43361, N38142, N4128
U11511, iter_1: N52492, N27866, N39463, N47190, N47087, N46037, N62820, N11551, N8711, N13498, N40670, N4107, N60472, N26762, N18295, N42196, N62170, N57403, N61363, N64077
U11511, iter_2: N4556, N41497, N36689, N1091, N7173, N59526, N27738, N775, N62393, N31294, N15559, N49038, N19536, N40451, N3293, N61929, N63390, N28324, N31676, N53381
U11536, iter_0: N20394, N7826, N46203, N17672, N22975, N46037, N28983, N13640, N37346, N18020, N31409, N8162, N43438, N13498, N25163, N43386, N59586, N24275, N60531, N45612
U11547, iter_0: N28983, N64372, N33326, N64954, N21681, N11289, N63546, N43646, N60472, N40575, N13498, N43822, N53308, N9846, N40752, N24424, N24275, N62393, N45017, N15559
U11552, iter_0: N58264, N52502, N38142, N33469, N5576, N7826, N49609, N40221, N24275, N6994, N47848, N20177, N26690, N3996, N25163, N52764, N8709, N20478, N47652, N30288
U11556, iter_0: N43386, N32641, N47216, N4610, N33469, N18978, N59685, N35436, N61973, N29217, N7017, N9527, N1091, N48049, N63255, N12613, N17234, N1539, N60244, N46037
U1158, iter_0: N45017, N43646, N37346, N43822, N51690, N16725, N52588, N56270, N62170, N23508, N49878, N11092, N37272, N11289, N43400, N52492, N60599, N53168, N39932, N50565
U11610, iter_0: N32053, N21030, N33929, N56051, N41549, N51287, N17647, N63773, N16081, N3589, N9621, N40943, N22908, N18828, N51587, N35216, N36186, N38442, N12043, N48929
U1163, iter_0: N20576, N59022, N24424, N23184, N62894, N62750, N63860, N14257, N14990, N64183, N1539, N18449, N60027, N59908, N18151, N38142, N31679, N47380, N31978, N47087
U11633, iter_0: N27079, N16461, N936, N1371, N39399, N41498, N1539, N51187, N35252, N35671, N53910, N19025, N7112, N33326, N61973, N44249, N4610, N19998, N46586, N47652
U11672, iter_0: N57521, N15331, N25015, N31423, N50657, N36425, N47433, N60105, N28448, N64412, N56456, N61970, N39149, N60550, N59876, N61593, N42877, N54018, N56132, N28851
U11706, iter_0: N61970, N53910, N51187, N46037, N11551, N35252, N45754, N53335, N25163, N16461, N21590, N1344, N52835, N41172, N17510, N36408, N41400, N279, N6056, N44249
U11713, iter_0: N7330, N26488, N60550, N60264, N27936, N33120, N62001, N40468, N41172, N33326, N25163, N8162, N8907, N46586, N16577, N41400, N3416, N30929, N39932, N1539
U11713, iter_1: N4857, N27866, N41387, N53443, N49955, N1914, N17952, N45561, N59067, N42877, N31556, N13640, N4107, N32073, N15194, N43646, N51875, N43301, N60472, N18312
U11713, iter_2: N48302, N11930, N8711, N47848, N41497, N20576, N2994, N37346, N12330, N59526, N64954, N9354, N24701, N19623, N11789, N49038, N48659, N35238, N13347, N33877
U11792, iter_0: N52492, N10541, N62820, N52588, N5519, N16725, N53910, N31556, N23508, N39463, N28571, N43438, N1914, N2994, N12330, N44249, N4107, N60599, N58129, N14252
U11801, iter_0: N33469, N48487, N18310, N2062, N53335, N56458, N45017, N59526, N27079, N5288, N59367, N47216, N4610, N18978, N4034, N39932, N28643, N52098, N39399, N22975
U11828, iter_0: N36689, N42196, N14170, N57225, N48302, N33297, N26584, N31289, N18978, N13498, N35238, N56804, N25837, N38733, N53308, N47433, N56217, N53168, N52492, N11092
U11828, iter_1: N32567, N64264, N6790, N65094, N28072, N43301, N65221, N42457, N3978, N11015, N64273, N64816, N39586, N1065, N24065, N40409, N48350, N20025, N33169, N8687
U11828, iter_2: N42890, N60035, N62894, N29217, N39932, N38797, N24701, N18310, N32277, N46037, N33486, N35436, N39399, N35447, N52201, N16461, N11930, N60472, N50942, N43386
U11858, iter_0: N61466, N28983, N46203, N17360, N53308, N46178, N39463, N32239, N20601, N24424, N43646, N26537, N49878, N28448, N9321, N7568, N60472, N37346, N55229, N34344
U11876, iter_0: N2159, N18571, N35619, N33326, N26537, N46915, N40221, N41285, N2704, N59908, N5940, N25163, N53013, N32073, N44645, N11551, N44166, N15559, N40906, N18312
U11892, iter_0: N33469, N38797, N39932, N60550, N33120, N8162, N35671, N61623, N41172, N44640, N8907, N53630, N55830, N45017, N49038, N11569, N28983, N33326, N4107, N12330
U11894, iter_0: N30288, N3865, N53335, N17936, N46501, N40221, N19477, N9135, N60472, N9734, N20507, N62820, N41221, N33670, N2704, N38869, N16725, N63681, N46084, N46203
U11895, iter_0: N5085, N46037, N47975, N28072, N26781, N13498, N41640, N40221, N5693, N8889, N33634, N62820, N64372, N29364, N17952, N51187, N19477, N15194, N38882, N45017
U11921, iter_0: N38797, N2994, N55723, N28983, N16461, N4661, N46037, N59385, N31014, N3416, N33326, N28324, N39399, N61970, N53910, N26488, N51187, N47433, N53335, N43386
U11921, iter_1: N30562, N49252, N55555, N60192, N20576, N29364, N4290, N32277, N24686, N29450, N31676, N7568, N19536, N44640, N41387, N27866, N59685, N6767, N38142, N38556
U11921, iter_2: N6916, N49001, N39463, N4680, N22664, N2235, N37007, N20331, N49955, N43646, N18485, N63746, N15559, N61466, N35619, N31782, N25837, N21681, N51099, N15811
U11921, iter_3: N12403, N49180, N18032, N61682, N19050, N58301, N57041, N27908, N57053, N57327, N17084, N1106, N41627, N44146, N45953, N41651, N43222, N4642, N42365, N46407
U11921, iter_4: N26762, N47087, N8162, N24424, N44249, N53013, N30834, N40906, N5886, N13498, N9734, N55397, N11289, N62393, N40575, N41400, N18295, N61472, N64077, N21290
U11935, iter_0: N18350, N1344, N58264, N24467, N29722, N18151, N11083, N53308, N46037, N32221, N17510, N40670, N3138, N3996, N25163, N5886, N51581, N44249, N30345, N13498
U11945, iter_0: N53011, N49712, N7568, N36612, N61970, N24424, N19477, N49834, N11083, N41064, N39399, N40221, N53335, N33120, N32239, N2235, N46178, N41172, N18332, N46037
U11963, iter_0: N57403, N18295, N11789, N27318, N5886, N6532, N13408, N46203, N37346, N53754, N13640, N58070, N15559, N38869, N46037, N7852, N1952, N50657, N33326, N32393
U11979, iter_0: N44765, N10885, N28983, N26488, N60192, N42196, N279, N30536, N2994, N46203, N58264, N53308, N50484, N60027, N7330, N10278, N5886, N60550, N41497, N63255
U11994, iter_0: N34601, N46130, N2235, N60027, N24458, N49001, N38053, N49712, N39463, N8657, N60550, N103, N16725, N63860, N8711, N34495, N52764, N60939, N62001, N8907
U12001, iter_0: N62033, N31556, N40221, N18978, N38869, N29627, N14170, N57403, N61951, N61241, N39184, N8375, N1663, N48487, N7017, N27906, N6371, N61040, N1952, N32489
U12001, iter_1: N41285, N64077, N24424, N15559, N10541, N58264, N43361, N37146, N33326, N10367, N43438, N36408, N11092, N60599, N49878, N3996, N34031, N51690, N62001, N35252
U12001, iter_2: N9527, N53335, N31492, N9321, N14252, N3865, N26262, N45793, N20478, N53593, N1065, N20325, N10885, N39149, N29533, N5940, N23194, N3138, N13408, N50453
U12023, iter_0: N39399, N48487, N43386, N62001, N5886, N27731, N29091, N53001, N11681, N31676, N6056, N28851, N55830, N53308, N48077, N53011, N13865, N6873, N52502, N1091
U12023, iter_1: N33469, N46586, N63546, N1539, N29217, N2994, N24424, N52835, N32277, N48049, N11823, N43246, N26130, N14170, N44249, N56270, N38797, N21590, N39932, N18978
U12023, iter_2: N55397, N62820, N11092, N18312, N24458, N28324, N17952, N32239, N5085, N15559, N49955, N56347, N28420, N49038, N47572, N30345, N18132, N13464, N25163, N18291
U12026, iter_0: N33326, N45960, N40221, N30288, N42670, N61296, N22975, N32641, N6873, N50565, N29627, N2704, N46501, N52764, N9354, N36425, N29268, N16577, N24424, N26690
U12027, iter_0: N37458, N30536, N31289, N11931, N29369, N26584, N16680, N53308, N33469, N64469, N936, N21312, N34805, N42196, N44645, N6767, N64273, N19321, N14170, N13941
U12027, iter_1: N53443, N31395, N13498, N59385, N10379, N40221, N32239, N23194, N31454, N46379, N61969, N39463, N57403, N44249, N25837, N43438, N5886, N14252, N51690, N62170
U12027, iter_2: N33326, N34081, N41285, N11289, N64954, N8711, N31014, N53013, N49038, N63546, N52776, N18794, N2159, N11092, N53168, N64077, N25163, N15559, N37346, N21063
U12032, iter_0: N11551, N40468, N279, N33120, N61623, N17510, N26488, N59385, N41400, N3416, N4661, N2994, N44249, N47433, N5886, N6056, N35252, N51187, N61970, N41172
U12045, iter_0: N59685, N25163, N19623, N33469, N47652, N34031, N22456, N27891, N25130, N30639, N16680, N63390, N46586, N53335, N50942, N49252, N61973, N59042, N13408, N706
U12091, iter_0: N28072, N28152, N21290, N47370, N40221, N18332, N9971, N16431, N46203, N28103, N41113, N29722, N25163, N53515, N58264, N62750, N59067, N45612, N45561, N41387
U12091, iter_1: N33469, N49609, N19025, N1344, N53735, N8162, N5886, N18151, N14802, N29363, N40575, N41497, N36425, N26488, N40451, N26063, N9846, N32196, N45017, N43646
U12091, iter_2: N47975, N9734, N24467, N53728, N21142, N13640, N3007, N43361, N49038, N59908, N11551, N62436, N103, N62393, N60599, N57001, N23409, N64372, N15559, N61623
U12108, iter_0: N7568, N23409, N55555, N26762, N7470, N13640, N5940, N34601, N61970, N29364, N55723, N38797, N49001, N46037, N39399, N43646, N49712, N40221, N60059, N20507
U12124, iter_0: N26537, N29722, N31395, N58264, N53013, N7470, N40468, N59385, N30834, N28072, N51187, N41400, N5886, N18291, N24424, N23184, N15559, N47572, N5940, N46203
U12146, iter_0: N52299, N14252, N53335, N42223, N46441, N29920, N62820, N50775, N11652, N53728, N10379, N52588, N47553, N46037, N12477, N52492, N59960, N53815, N35619, N35252
U12147, iter_0: N37346, N40221, N52588, N13498, N21063, N24275, N43361, N64372, N52201, N4107, N40575, N60472, N45017, N43646, N28103, N45612, N18295, N43438, N15559, N8162
U12148, iter_0: N61970, N11551, N21590, N53910, N17510, N52835, N25163, N45754, N3416, N40468, N51099, N16461, N36408, N41172, N35252, N28324, N6056, N5886, N1344, N53335
U1215, iter_0: N38142, N38869, N27079, N10367, N1663, N47848, N1344, N24275, N17234, N20478, N5576, N6578, N1952, N31294, N52764, N33505, N20394, N3996, N32139, N8709
U12166, iter_0: N52588, N60599, N41285, N16725, N56270, N13498, N52492, N4107, N46203, N26584, N3996, N31556, N64077, N27553, N58129, N49878, N51690, N46501, N2704, N18151
U1217, iter_0: N61623, N18020, N6532, N59385, N34081, N31294, N46917, N49252, N13408, N38869, N40451, N49973, N36425, N18151, N279, N50565, N936, N64077, N29511, N15331
U12183, iter_0: N53335, N27891, N53910, N44765, N15279, N30929, N50942, N33469, N35436, N4610, N58251, N32139, N7017, N9527, N10885, N15331, N16725, N19623, N24424, N59685
U12226, iter_0: N28571, N1575, N44166, N21681, N61969, N43400, N31014, N52588, N43361, N52009, N27906, N41285, N24424, N28324, N28983, N26537, N56804, N52098, N11931, N20331
U12239, iter_0: N39463, N28983, N53013, N63746, N26762, N62820, N4107, N41221, N17936, N29930, N4680, N557, N37553, N51187, N5940, N10869, N53443, N5693, N5085, N60472
U12239, iter_1: N436, N35436, N32196, N21312, N13941, N30536, N65103, N33326, N36408, N11931, N26537, N19025, N57413, N62170, N34081, N11015, N52588, N36425, N31556, N40752
U12239, iter_2: N18485, N29920, N37007, N2159, N2994, N51690, N49038, N26584, N9118, N18291, N27906, N5519, N62393, N35252, N26057, N45163, N50775, N56347, N15559, N53515
U12265, iter_0: N39932, N3841, N11289, N51187, N20331, N31782, N9846, N64954, N2159, N39399, N31423, N5085, N6056, N8162, N34081, N308, N62001, N21681, N55555, N18485
U12282, iter_0: N34949, N61296, N51187, N60472, N52201, N24424, N52502, N28983, N20576, N33326, N30288, N34344, N53910, N46501, N10367, N40575, N57413, N60192, N37346, N1663
U12316, iter_0: N1477, N10869, N27532, N47572, N15194, N34457, N11083, N39463, N9734, N40899, N37500, N31454, N40670, N61593, N5734, N17360, N45561, N57972, N50670, N20764
U12325, iter_0: N6209, N6471, N35436, N33469, N28643, N13498, N14978, N9354, N62894, N6056, N4034, N46586, N19321, N60027, N7330, N54571, N41497, N26690, N61969, N33212
U12345, iter_0: N51187, N9846, N15194, N43438, N1860, N61466, N45017, N11289, N4107, N52492, N53011, N308, N4680, N10869, N30288, N36612, N46162, N26762, N59960, N53013
U12367, iter_0: N47652, N53335, N30929, N33469, N2994, N6371, N44765, N59022, N936, N20478, N26690, N19433, N51033, N10541, N10008, N279, N59307, N63255, N36425, N52929
U12367, iter_1: N62820, N39463, N30288, N37007, N38333, N41064, N33634, N59067, N62001, N21142, N3007, N40221, N17936, N43460, N49038, N47572, N55723, N56270, N11289, N61593
U12367, iter_2: N4254, N52138, N6814, N33957, N44401, N10840, N15838, N25303, N3268, N60848, N28340, N22731, N50076, N38070, N40854, N50942, N56746, N31468, N47916, N35216
U1240, iter_0: N22885, N41717, N33332, N34185, N20838, N20576, N46624, N39050, N40987, N31141, N46446, N10282, N5259, N23244, N34218, N27020, N41670, N8214, N57329, N7957
U1240, iter_1: N45017, N18312, N5886, N13498, N1667, N13464, N26762, N24109, N59908, N43646, N1185, N46703, N20507, N36612, N3138, N1477, N41006, N42877, N47572, N52588
