U10008, iter_0: N19998, N33469, N59307, N8709, N32536, N61296, N60939, N17672, N28103, N17342, N33212, N32641, N58660, N38869, N34817, N48455, N4128, N27079, N20478, N31294
U11304, iter_1: N46037, N8162, N13640, N10367, N16914, N37346, N16725, N61296, N59960, N39109, N677, N33326, N46203, N20236, N31014, N27906, N44645, N27553, N58129, N34031
U11304, iter_2: N36624, N20136, N62992, N36414, N35725, N22417, N35570, N633, N38985, N63913, N19683, N63334, N54274, N63793, N19433, N38323, N27195, N57854, N58609, N5822
U11316, iter_0: N56434, N43646, N1575, N46037, N37272, N61970, N15559, N64372, N50565, N45017, N56217, N26537, N44645, N51690, N52588, N56270, N677, N24424, N8711, N24275
U11320, iter_0: N60550, N48084, N4661, N37589, N43646, N59526, N48487, N62001, N59022, N14333, N56270, N33326, N59385, N40468, N5886, N16680, N56458, N47433, N17342, N40575
U11324, iter_0: N45017, N43646, N43361, N43400, N46379, N46501, N13498, N45612, N46037, N1477, N39932, N4107, N41285, N42196, N40670, N57403, N56270, N56434, N49878, N52009
U11340, iter_0: N47572, N7568, N31423, N31014, N49712, N9321, N51187, N57403, N42877, N41285, N45017, N36037, N61970, N53593, N36612, N41064, N5940, N56270, N46915, N4680
U11340, iter_1: N64372, N18449, N11551, N60472, N46037, N1477, N8162, N18295, N1575, N43646, N3138, N64954, N63546, N37346, N29217, N56217, N62170, N44645, N26537, N34081
U11340, iter_2: N61363, N38556, N11083, N15811, N7470, N18485, N16461, N15194, N56347, N16431, N53335, N1067, N32288, N53201, N6056, N40985, N47433, N26057, N53815, N20947
U11341, iter_0: N7173, N33469, N20478, N33212, N28324, N6578, N5576, N56897, N44903, N19998, N32196, N48717, N29528, N60472, N44640, N30422, N14170, N39184, N52502, N53986
U11341, iter_1: N43646, N25163, N13498, N44249, N37346, N5886, N40221, N56270, N51187, N15559, N63546, N58129, N41285, N64954, N57403, N13640, N57034, N28571, N61296, N64077
U11341, iter_2: N46037, N16461, N39399, N11551, N308, N41400, N38797, N43386, N51099, N47433, N1344, N39974, N33882, N12596, N4254, N6347, N48740, N15628, N46917, N4642
U11344, iter_0: N5886, N64095, N33877, N58264, N33212, N13640, N53335, N59526, N54136, N30929, N44765, N53910, N24617, N40575, N47216, N60264, N35671, N46037, N58660, N32196
U11356, iter_0: N62894, N28643, N11551, N936, N20478, N6371, N5886, N33469, N17510, N3416, N706, N57521, N6056, N29268, N53308, N59385, N4610, N41172, N47216, N30536
U11356, iter_1: N13498, N33326, N45017, N31014, N53335, N8711, N46037, N61623, N53910, N55723, N34031, N35252, N21590, N42196, N24275, N13347, N52835, N25837, N24424, N57403
U11356, iter_2: N63817, N14257, N42981, N6432, N1572, N61053, N24467, N14829, N41006, N8746, N39742, N32427, N43887, N3506, N63746, N38841, N55633, N33670, N14266, N56501
U11357, iter_0: N40221, N41285, N25163, N62820, N46441, N59067, N53013, N51875, N47553, N52202, N45612, N17510, N1185, N41387, N53910, N12477, N1344, N4680, N41064, N30288
U11453, iter_0: N33469, N7826, N28983, N40468, N23559, N28851, N41497, N21590, N64273, N54018, N28324, N11551, N26537, N22975, N17510, N48487, N3380, N45793, N6209, N27079
U11454, iter_0: N45561, N53308, N18332, N16461, N56456, N31395, N8711, N30118, N8162, N53011, N33634, N59908, N44166, N26762, N27532, N29364, N4754, N23409, N31423, N41006
U11454, iter_1: N61973, N64273, N58660, N1952, N60027, N7173, N28800, N40728, N31789, N6767, N5288, N20816, N58251, N56211, N29363, N47380, N23603, N15331, N61970, N56471
U11454, iter_2: N18132, N46178, N64954, N42877, N15559, N61466, N46501, N31179, N27906, N43438, N17952, N56347, N52835, N32288, N46915, N46037, N5886, N5519, N28571, N28725
U11465, iter_0: N6056, N4661, N13498, N27866, N6916, N17952, N8711, N5886, N46037, N11551, N45017, N62001, N47190, N12477, N51875, N57888, N26488, N16725, N34601, N3007
U11473, iter_0: N40899, N52201, N18485, N53335, N41498, N36249, N28725, N53201, N24424, N37007, N45561, N17360, N5886, N40324, N15194, N47975, N31454, N35619, N58656, N44249
U11474, iter_0: N33469, N27079, N17672, N51187, N16461, N12843, N39184, N57413, N5886, N28640, N48084, N29363, N37346, N39399, N38142, N4128, N35252, N55830, N4290, N14333
U11489, iter_0: N45017, N41285, N27906, N52492, N18485, N14257, N8711, N39463, N16725, N60472, N17510, N59960, N52588, N46379, N62170, N44645, N43361, N31556, N4107, N26262
U11489, iter_1: N57521, N8907, N63860, N13640, N18978, N33469, N49878, N1575, N28571, N44166, N54437, N26537, N35238, N18310, N20478, N31289, N8162, N33297, N35857, N34031
U11489, iter_2: N46915, N25015, N62820, N53443, N10869, N12477, N29930, N61969, N49038, N61466, N6056, N53728, N32221, N58030, N64933, N34457, N29533, N33670, N58354, N26057
U11489, iter_3: N3957, N6020, N5669, N46132, N402, N41258, N27928, N30741, N50776, N6202, N60421, N13834, N52329, N60848, N7462, N41708, N8373, N26330, N9672, N62355
U11489, iter_4: N5519, N37146, N50565, N64077, N18312, N7568, N29920, N16066, N27553, N37055, N56270, N14252, N34081, N31014, N46501, N3138, N53168, N56347, N37272, N40206
U1150, iter_0: N13640, N18151, N34344, N43646, N2649, N45017, N53308, N38869, N24109, N18571, N24424, N46203, N20601, N24275, N36612, N1860, N40221, N53910, N3996, N1477
U11506, iter_0: N31782, N11652, N53335, N61970, N42223, N57403, N47902, N18332, N18485, N30401, N49834, N23409, N40956, N38333, N11083, N43361, N47553, N26792, N41640, N60059
U11506, iter_1: N64095, N44765, N47652, N9527, N19623, N30929, N31036, N48407, N43646, N46037, N50775, N1539, N1663, N54018, N28800, N31884, N48717, N38898, N33326, N24275
U11506, iter_2: N19477, N53728, N28324, N61593, N16461, N28072, N3996, N59003, N1575, N37500, N23918, N18295, N64077, N49973, N34360, N52492, N35252, N16066, N2704, N31423
U11508, iter_0: N58264, N47433, N38797, N55723, N59385, N39399, N43386, N28324, N11551, N6056, N5886, N1344, N44249, N46037, N51187, N35252, N3416, N21590, N2994, N25163
U11511, iter_0: N27891, N53335, N52835, N5288, N21063, N30536, N29363, N21590, N25583, N23603, N36916, N43361, N4128, N41285, N40468, N40752, N34953, N47190, N47433, N31556
U11511, iter_1: N49712, N57451, N2235, N557, N37007, N41387, N1185, N18063, N17952, N17510, N7568, N58264, N46084, N4107, N14257, N5886, N4661, N52588, N38556, N41498
U11511, iter_2: N52530, N28704, N28477, N5364, N52606, N53079, N53122, N50023, N30290, N28751, N30639, N30598, N30503, N51120, N28994, N5078, N50990, N29319, N22885, N5669
U11536, iter_0: N20394, N7826, N6578, N46203, N60550, N17672, N22975, N46037, N52502, N43246, N56211, N32139, N36689, N28983, N13640, N59981, N26690, N37346, N34949, N61973
U11547, iter_0: N33469, N59526, N11944, N27079, N32196, N28640, N48487, N44903, N54439, N50657, N53381, N39184, N33877, N35436, N38142, N48084, N53335, N7112, N28983, N64372
U11552, iter_0: N58264, N1344, N33469, N49609, N40221, N24275, N6994, N47848, N3996, N25163, N52764, N47652, N30288, N32641, N11569, N60192, N53837, N15279, N6873, N4610
U11556, iter_0: N19025, N43386, N32641, N47216, N30689, N1663, N4610, N33469, N47652, N18978, N59685, N35436, N61973, N29217, N7017, N9527, N1091, N48049, N63255, N60939
U1158, iter_0: N26781, N5693, N45017, N61541, N43646, N23194, N37346, N43822, N25015, N51690, N5085, N15811, N16725, N52588, N56270, N62170, N23508, N35252, N49878, N11092
U11610, iter_0: N30689, N38797, N59022, N25163, N36408, N48084, N56270, N52764, N64273, N58264, N44249, N21681, N52502, N11289, N62170, N31676, N11681, N63546, N51033, N28324
U1163, iter_0: N20576, N59385, N59022, N41400, N5886, N24424, N40468, N62894, N63860, N14990, N64183, N60027, N59908, N18151, N47380, N32073, N4661, N48084, N26488, N53013
U11633, iter_0: N16461, N39399, N51187, N35252, N53910, N44249, N58264, N33120, N5886, N47433, N38797, N55723, N59385, N53335, N36408, N41172, N6056, N61623, N61970, N279
U11672, iter_0: N25015, N31423, N1575, N47433, N60105, N28448, N56456, N47190, N18571, N18295, N61970, N15559, N56434, N24424, N13498, N64077, N61593, N52588, N43822, N42877
U11706, iter_0: N19477, N39298, N56347, N41221, N47190, N37346, N50565, N53013, N59908, N5085, N60472, N10541, N57763, N15194, N4107, N59067, N40221, N38882, N43361, N40956
U11713, iter_0: N7330, N26488, N38797, N54571, N51187, N15279, N6056, N60550, N60264, N27936, N33120, N62001, N4661, N40468, N41172, N33326, N25163, N8162, N5886, N8907
U11713, iter_1: N30345, N3841, N41387, N33831, N53443, N8657, N18485, N33634, N62820, N41400, N39932, N21590, N63681, N21290, N58030, N8711, N13640, N55555, N4107, N47433
U11713, iter_2: N48302, N33623, N6873, N11551, N53754, N47848, N32196, N40451, N33486, N43646, N37346, N12330, N28324, N24701, N19623, N54018, N16461, N46037, N29363, N39399
U11792, iter_0: N52492, N63746, N10541, N62820, N52588, N5519, N54014, N16725, N46501, N53910, N31556, N37272, N23508, N39463, N28571, N31179, N43438, N1914, N2994, N12330
U11801, iter_0: N48487, N2062, N53335, N45017, N41172, N47216, N9846, N4610, N18978, N4034, N39932, N13347, N5886, N28643, N52098, N39399, N63860, N51690, N58251, N47433
U11828, iter_0: N32567, N42196, N20764, N39369, N18350, N23184, N6790, N57560, N31509, N47846, N1477, N59933, N65094, N26584, N61541, N39683, N57713, N43301, N45023, N59213
U11828, iter_1: N60599, N47433, N11092, N29217, N51690, N11289, N18571, N64954, N31014, N55723, N4107, N40752, N61969, N50775, N52009, N2159, N52588, N46037, N57180, N23508
U11828, iter_2: N36689, N64264, N56459, N37553, N12570, N9407, N16439, N14170, N61951, N43919, N57225, N15331, N1189, N33469, N14878, N15648, N19321, N48302, N61811, N42890
U11858, iter_0: N1952, N42670, N28983, N16804, N53630, N46203, N53308, N24617, N44640, N33469, N1663, N7330, N23559, N36916, N24424, N43646, N26537, N27891, N49878, N49038
U11876, iter_0: N2159, N18571, N33326, N26537, N40221, N41285, N2704, N59908, N53013, N32073, N44645, N44166, N15559, N25837, N30288, N40575, N11041, N52588, N42196, N43438
U11892, iter_0: N33469, N38797, N39932, N60550, N33120, N8162, N35671, N61623, N41172, N44640, N8907, N53630, N55830, N45017, N49038, N11569, N28983, N33326, N4107, N12330
U11894, iter_0: N6371, N23603, N30288, N1952, N32641, N53335, N42670, N46501, N40221, N52764, N32277, N11789, N4610, N60472, N53001, N41547, N47652, N59526, N35725, N2704
U11895, iter_0: N5085, N46037, N47975, N12477, N23194, N28072, N57189, N26781, N13498, N41640, N40221, N7470, N5693, N8889, N10379, N33634, N62820, N64372, N29364, N41006
U11921, iter_0: N6916, N49001, N39463, N38797, N3841, N3007, N55555, N55723, N29364, N28983, N26762, N58030, N47087, N28072, N16461, N4661, N24686, N24458, N59385, N38053
U11921, iter_1: N5940, N29450, N17360, N41006, N41064, N18350, N37007, N20331, N63746, N53013, N61466, N13498, N19685, N26537, N21142, N46130, N52299, N10541, N57763, N10869
U11921, iter_2: N37589, N936, N33623, N39184, N19536, N59526, N38142, N20478, N63860, N14333, N61970, N53910, N59833, N59022, N32196, N1371, N53335, N43646, N11015, N52929
U11921, iter_3: N22061, N61682, N25673, N65073, N57041, N27908, N57327, N43102, N1106, N41627, N45953, N42365, N45294, N40973, N28698, N28340, N15959, N43173, N9538, N32548
U11921, iter_4: N46037, N8162, N4680, N28324, N34495, N43386, N18485, N15559, N32239, N40906, N6056, N47572, N20507, N51099, N41640, N31556, N55397, N62393, N34360, N41400
U11935, iter_0: N1344, N58264, N64095, N33469, N18151, N38915, N45793, N53308, N46037, N17510, N47848, N3996, N25163, N5886, N53837, N44249, N58660, N13498, N34344, N8709
U11945, iter_0: N53011, N7568, N61970, N24424, N11083, N41064, N39399, N40221, N53335, N33120, N2235, N46178, N41172, N46037, N4680, N1860, N46203, N18312, N43646, N40956
U11963, iter_0: N57403, N18295, N18151, N5940, N15194, N58264, N5886, N7568, N46203, N37346, N4661, N28072, N13640, N20394, N21290, N15559, N35619, N55531, N38869, N46037
U11979, iter_0: N44765, N10885, N28983, N26488, N60192, N42196, N279, N30536, N2994, N46203, N58264, N53308, N50484, N60027, N7330, N10278, N5886, N60550, N41497, N63255
U11994, iter_0: N11930, N31978, N60027, N43386, N47433, N35671, N55723, N12613, N26488, N32641, N60550, N16725, N51099, N63860, N8711, N52502, N27936, N52764, N60939, N62894
U12001, iter_0: N31556, N40221, N38869, N57403, N27906, N61040, N41285, N60472, N46501, N47190, N64077, N55229, N53335, N52588, N30288, N45017, N44645, N34081, N4107, N49973
U12001, iter_1: N39463, N62820, N29627, N14170, N18332, N1539, N48487, N10869, N32489, N47553, N55531, N32277, N43460, N24617, N23603, N38915, N48717, N41221, N936, N9321
U12001, iter_2: N1477, N2235, N41064, N12477, N14252, N3865, N1914, N18485, N20507, N46084, N20601, N59067, N13347, N6056, N1344, N50670, N5886, N46130, N52299, N3138
U12023, iter_0: N39399, N48487, N43386, N62001, N5886, N27731, N29091, N53001, N11681, N31676, N6056, N28851, N55830, N53308, N48077, N53011, N13865, N6873, N52502, N1091
U12023, iter_1: N16725, N63546, N29217, N2994, N24424, N52835, N45754, N21710, N28324, N58264, N41172, N18571, N44249, N56270, N38797, N21590, N39932, N26488, N41400, N56804
U12023, iter_2: N926, N62212, N46342, N53237, N24386, N9763, N27363, N29364, N45888, N3138, N64515, N52103, N4038, N33490, N20876, N20603, N35471, N15746, N61412, N12018
U12026, iter_0: N33326, N40221, N30288, N61296, N50565, N2704, N46501, N59494, N24424, N9135, N61466, N19477, N46915, N26537, N47572, N53515, N3865, N18291, N46203, N60599
U12027, iter_0: N37458, N18332, N11931, N11652, N19477, N26584, N53308, N5940, N62820, N37553, N8889, N42196, N44645, N53443, N31395, N13498, N59385, N9118, N10869, N10379
U12027, iter_1: N33326, N40221, N41006, N63681, N45017, N27906, N61969, N12477, N59908, N2235, N25837, N51690, N4107, N21681, N60599, N18350, N46037, N46915, N43646, N31556
U12027, iter_2: N17510, N36408, N38797, N55723, N35252, N61623, N28324, N3416, N53910, N51099, N1344, N26488, N45754, N308, N11551, N40468, N279, N39399, N16461, N61970
U12032, iter_0: N62820, N28983, N11551, N2704, N26762, N13464, N40468, N40078, N19477, N54752, N279, N27906, N31423, N59908, N32073, N33120, N62170, N3007, N30288, N61623
U12045, iter_0: N59685, N25163, N19623, N33469, N47652, N34031, N22456, N27891, N25130, N30639, N16680, N63390, N46586, N50942, N49252, N61973, N59042, N13408, N706, N19025
U12091, iter_0: N40221, N46203, N28103, N25163, N58264, N45612, N1344, N8162, N5886, N37346, N18151, N40575, N51187, N10367, N26488, N9846, N45017, N43646, N63546, N13640
U12091, iter_1: N45950, N28307, N3678, N52502, N50894, N52728, N35389, N26538, N20602, N19682, N51253, N62920, N15043, N57104, N7600, N57367, N14154, N34631, N46236, N33147
U12091, iter_2: N60264, N4128, N46586, N30929, N48302, N27079, N53735, N36916, N28851, N7826, N20478, N32393, N47848, N41497, N36425, N24617, N58070, N45793, N32196, N50942
U12108, iter_0: N23409, N55555, N7470, N13640, N34601, N61970, N55723, N38797, N49001, N46037, N39399, N43646, N49712, N40221, N60059, N16461, N27866, N53013, N40906, N47902
U12124, iter_0: N26537, N29722, N31395, N58264, N53013, N7470, N40468, N59385, N30834, N28072, N51187, N41400, N5886, N18291, N24424, N23184, N15559, N47572, N5940, N46203
U12146, iter_0: N19623, N53335, N8375, N24617, N4610, N50775, N11015, N44765, N47652, N38898, N33469, N10278, N30929, N7017, N9527, N56132, N46586, N52588, N53735, N61973
U12147, iter_0: N37346, N33634, N46037, N53910, N5693, N40221, N12477, N52588, N46915, N18332, N13498, N62820, N49712, N57972, N41640, N21063, N61970, N21142, N25163, N26781
U12148, iter_0: N61970, N64077, N18794, N59908, N11551, N57034, N39298, N24467, N47572, N26781, N43646, N59067, N28281, N60599, N41221, N32708, N40670, N56270, N37346, N3996
U1215, iter_0: N38869, N45561, N47572, N10367, N1344, N24275, N29722, N20394, N3996, N46915, N41640, N13640, N46203, N40221, N40324, N21063, N40985, N59867, N37346, N57034
U12166, iter_0: N52588, N19685, N60599, N41285, N37055, N16725, N56270, N44249, N13498, N3416, N52492, N4107, N40956, N22664, N46203, N26584, N3996, N18895, N31556, N25163
U1217, iter_0: N61623, N18020, N6532, N59385, N34081, N31294, N46917, N49252, N13408, N38869, N40451, N49973, N36425, N18151, N279, N50565, N936, N64077, N29511, N15331
U12183, iter_0: N53335, N53910, N2994, N35252, N28324, N51099, N36408, N55723, N39399, N38797, N61623, N5886, N34031, N52835, N43386, N1344, N17510, N58264, N279, N47433
U12226, iter_0: N34668, N28571, N1575, N44166, N21681, N41658, N16577, N61969, N43400, N61241, N51489, N31014, N52588, N43361, N52009, N27906, N30689, N41285, N13865, N24424
U12239, iter_0: N39463, N18332, N28983, N53013, N3007, N31492, N63746, N26762, N46379, N62820, N3865, N41221, N17936, N29930, N59653, N47902, N4680, N557, N37553, N41006
U12239, iter_1: N31289, N44765, N32277, N50453, N51187, N60472, N45793, N4610, N33326, N36408, N11931, N26537, N61973, N33469, N62170, N34081, N31556, N40752, N14809, N39015
U12239, iter_2: N4107, N5085, N33634, N29920, N44645, N17952, N53728, N52776, N43646, N18350, N2994, N52492, N1189, N31454, N32073, N49038, N14252, N63546, N26584, N13498
U12265, iter_0: N7112, N20576, N39932, N48049, N28983, N27079, N47216, N19433, N14170, N11289, N59981, N51187, N9846, N64954, N56211, N59526, N18310, N11930, N41497, N2159
U12282, iter_0: N47572, N40324, N18151, N7568, N61296, N53201, N51187, N60472, N41064, N29722, N20601, N9321, N21142, N3841, N47975, N52201, N20394, N24424, N28983, N3138
U12316, iter_0: N18978, N13865, N64469, N1477, N10869, N48049, N27318, N27532, N56132, N44903, N36689, N32139, N11681, N56211, N29091, N60244, N130, N60035, N48717, N1371
U12325, iter_0: N6209, N6471, N35436, N33469, N28643, N13498, N14978, N9354, N62894, N11551, N6056, N4034, N46586, N19321, N60027, N7330, N54571, N41497, N26690, N61969
U12345, iter_0: N51187, N6056, N308, N36408, N53335, N39399, N34031, N35252, N46037, N5886, N16461, N58264, N21590, N61970, N1344, N17510, N43386, N47433, N4661, N25163
U12367, iter_0: N53335, N30288, N2994, N10541, N279, N62001, N45017, N28983, N40221, N61040, N11931, N46501, N49038, N55723, N56270, N11289, N53013, N17510, N44645, N34031
U12367, iter_1: N62820, N30929, N29920, N33469, N18485, N11652, N936, N52764, N35619, N50942, N15331, N59307, N63255, N31395, N52929, N59067, N29722, N20507, N21142, N3007
U12367, iter_2: N24275, N35252, N63546, N8711, N51187, N38797, N38869, N5886, N51099, N43646, N64933, N56217, N25163, N61472, N43822, N13347, N11092, N11551, N37272, N18794
U1240, iter_0: N45017, N18312, N5886, N13498, N1667, N13464, N31423, N26762, N8711, N24424, N25015, N59908, N43646, N5940, N8162, N24275, N46703, N3138, N1477, N41006
