U10008, iter_0: N42670, N1952, N60939, N54571, N15559, N26271, N14990, N6873, N7330, N18151, N29528, N61623, N58264, N38951, N19811, N29363, N46203, N6056, N11789, N7173
U11304, iter_1: N35252, N28983, N10541, N8711, N8162, N64372, N52492, N29217, N53013, N37266, N64077, N58264, N37146, N39109, N11551, N21590, N26488, N2704, N43361, N40575
U11304, iter_2: N59307, N26271, N47848, N63390, N42670, N41006, N44903, N48084, N48302, N61466, N41221, N34457, N22690, N34817, N31676, N38882, N1091, N16431, N53381, N14252
U11316, iter_0: N39463, N33634, N37007, N18895, N2235, N26537, N44166, N61970, N42196, N37553, N3007, N59960, N64372, N2159, N24109, N26762, N11289, N46379, N18571, N25015
U11320, iter_0: N63255, N308, N58264, N7826, N28324, N44249, N55723, N59385, N41172, N60550, N59022, N28983, N61623, N31978, N59367, N38797, N6471, N60472, N1539, N6873
U11324, iter_0: N50775, N43438, N43361, N61466, N40221, N18895, N8162, N28983, N59960, N16914, N13498, N37272, N37055, N56434, N58354, N15559, N30288, N44166, N53308, N51875
U11340, iter_0: N40078, N29364, N49712, N62170, N15559, N56270, N47572, N26262, N23184, N31179, N18312, N53011, N31395, N15194, N28983, N40752, N30288, N47087, N28072, N28571
U11340, iter_1: N11360, N23039, N61412, N24981, N33677, N17475, N44737, N43932, N55967, N32774, N30238, N60647, N18774, N18644, N8878, N14270, N28855, N41626, N35591, N8012
U11340, iter_2: N39184, N52577, N6578, N8162, N60550, N31978, N16914, N31556, N32073, N3416, N35238, N21681, N4034, N46917, N59022, N46501, N11551, N18291, N47433, N31014
U11341, iter_0: N13498, N28983, N53011, N17510, N44249, N51187, N46037, N31556, N29217, N61970, N25163, N18151, N51690, N6056, N10541, N3416, N50775, N53335, N16461, N39399
U11341, iter_1: N47087, N35671, N32708, N17936, N17234, N14170, N18485, N27532, N30639, N65103, N52835, N7947, N59367, N13464, N6767, N17778, N5886, N33634, N64183, N59307
U11341, iter_2: N15194, N1067, N3007, N42877, N21290, N38882, N33831, N25774, N4857, N4107, N34081, N20507, N17952, N24458, N57403, N18295, N37007, N2704, N32239, N13347
U11344, iter_0: N27891, N50775, N52588, N37458, N26271, N11681, N7173, N1539, N1952, N57521, N20394, N15279, N32641, N9527, N7017, N65103, N42670, N40221, N50657, N18151
U11356, iter_0: N28983, N18312, N27532, N3841, N60105, N15194, N43386, N2994, N15559, N6056, N40899, N47370, N23184, N58264, N4661, N5886, N3416, N8162, N46130, N36408
U11356, iter_1: N4610, N64095, N43246, N58251, N6767, N29363, N39184, N4290, N34031, N48084, N48717, N27079, N46203, N31289, N50058, N53335, N40468, N61970, N56211, N14333
U11356, iter_2: N5085, N30834, N37500, N40906, N62092, N16461, N56347, N25163, N31423, N46915, N50670, N42877, N1344, N20507, N24109, N18485, N55397, N58414, N37346, N26762
U11357, iter_0: N63681, N5085, N38333, N26488, N50670, N29930, N40752, N37346, N11551, N54587, N1067, N25163, N24467, N13464, N18485, N1185, N58030, N19477, N16066, N49712
U11453, iter_0: N18151, N7826, N6371, N45754, N1952, N11551, N21590, N52502, N29627, N40752, N60192, N59385, N41400, N49252, N6056, N64264, N29541, N47190, N30288, N15559
U11454, iter_0: N31556, N26584, N26488, N52009, N40468, N11289, N46037, N6056, N37146, N4107, N18151, N16461, N64933, N44645, N53013, N33326, N60472, N25163, N29217, N33120
U11454, iter_1: N5085, N1667, N39463, N37007, N48659, N56347, N29511, N28640, N51875, N16804, N47087, N19623, N62894, N27906, N8162, N62092, N55229, N40451, N59367, N33297
U11454, iter_2: N23918, N37553, N34457, N18895, N62820, N308, N32288, N64077, N28571, N18295, N11551, N62393, N34081, N30288, N63546, N64954, N26762, N55531, N43822, N60105
U11465, iter_0: N34344, N29930, N43460, N18295, N15194, N40575, N43646, N25015, N37346, N17510, N41400, N33634, N3841, N42223, N60105, N24458, N47087, N53011, N60472, N40752
U11473, iter_0: N39109, N36037, N28983, N40221, N37346, N24275, N25837, N60472, N21063, N27906, N10367, N18151, N40752, N62001, N53011, N8162, N46203, N28103, N30288, N26537
U11474, iter_0: N27079, N6532, N20576, N16461, N53381, N51489, N48084, N51187, N26690, N13941, N7173, N3045, N44417, N8162, N1371, N16914, N63255, N13498, N28800, N13408
U11489, iter_0: N47380, N13865, N64335, N16577, N12682, N27079, N59833, N5886, N36408, N51489, N1663, N33212, N42670, N29268, N32641, N46917, N18978, N30689, N4290, N38951
U11489, iter_1: N15194, N29722, N47572, N27532, N53011, N55397, N13464, N8162, N37007, N34457, N18895, N54587, N58129, N37500, N40899, N47087, N33634, N1860, N40221, N29217
U11489, iter_2: N46037, N49038, N59908, N47433, N64077, N1344, N43361, N41400, N28324, N15559, N51099, N62393, N39399, N4107, N16461, N38797, N40575, N42196, N43386, N308
U11489, iter_3: N36332, N33474, N19592, N19017, N49279, N30222, N49761, N42604, N28059, N59277, N4179, N6890, N56983, N5669, N29950, N19241, N18324, N14964, N47151, N15234
U11489, iter_4: N9047, N62001, N16804, N27945, N6224, N52588, N4556, N54136, N23489, N31448, N39890, N24779, N65103, N57226, N57462, N1638, N1952, N11036, N49252, N23602
U1150, iter_0: N61973, N436, N42499, N52588, N35238, N58129, N34081, N16725, N49878, N48487, N11289, N50372, N43400, N27553, N31179, N60472, N28571, N41498, N33469, N31556
U11506, iter_0: N60472, N5886, N38797, N46037, N8162, N62001, N308, N21590, N28324, N18295, N21681, N11551, N58264, N28983, N52492, N11289, N55723, N63546, N33120, N21063
U11506, iter_1: N28725, N30929, N5085, N18332, N24617, N1663, N34495, N29364, N46915, N47902, N44765, N35436, N30401, N17672, N33212, N38901, N52312, N42223, N10379, N41006
U11506, iter_2: N31556, N41172, N41400, N18291, N51187, N44645, N44249, N25837, N56804, N1575, N56270, N17510, N61040, N53168, N62393, N12330, N21710, N11092, N57001, N4107
U11508, iter_0: N40906, N8162, N13464, N4661, N53013, N17952, N11551, N38504, N6056, N61296, N60472, N45612, N55555, N59653, N27532, N43646, N42877, N19477, N62207, N58264
U11511, iter_0: N19477, N61970, N16461, N37346, N36408, N24467, N33634, N51187, N42223, N40221, N53011, N25015, N30288, N20507, N15194, N41006, N11551, N53201, N55723, N5886
U11511, iter_1: N4649, N12433, N3711, N30598, N49279, N14615, N56075, N16120, N60255, N48403, N58969, N38509, N61068, N21310, N23517, N12902, N47652, N35430, N56645, N46959
U11511, iter_2: N52492, N28072, N8162, N30118, N23547, N29364, N557, N34344, N2649, N6056, N14257, N37007, N34360, N15559, N1185, N3007, N24424, N57403, N31782, N11083
U11536, iter_0: N27553, N30288, N15559, N21590, N61472, N63546, N13347, N52098, N11289, N40221, N8711, N64954, N18895, N24424, N31014, N9971, N20764, N58129, N2994, N11041
U11547, iter_0: N40752, N41172, N55723, N15559, N39399, N31978, N6056, N4128, N28983, N4661, N16461, N17672, N61973, N59022, N59833, N59960, N63255, N26130, N54439, N60550
U11552, iter_0: N57180, N43460, N46178, N1477, N40575, N19477, N8162, N31395, N1067, N54587, N23918, N16914, N61363, N3007, N5085, N34081, N15559, N47087, N47190, N39463
U11556, iter_0: N8711, N46203, N43438, N43246, N46917, N33212, N53308, N4610, N59981, N56132, N32489, N33505, N60531, N5576, N39184, N60939, N59960, N54439, N1539, N26271
U1158, iter_0: N46037, N51187, N16461, N6056, N5886, N41400, N38797, N39399, N41172, N4661, N17510, N25163, N55723, N52835, N34031, N47433, N44249, N3416, N43386, N36408
U11610, iter_0: N63255, N39399, N62393, N26537, N36408, N53013, N63546, N21681, N34081, N47380, N59022, N60550, N44249, N1065, N51187, N60531, N59385, N56471, N1344, N7173
U1163, iter_0: N48717, N58070, N59022, N48487, N14978, N40468, N61951, N63860, N19025, N30562, N7330, N38142, N60550, N28983, N32393, N61970, N38869, N59385, N4290, N5576
U11633, iter_0: N58264, N61623, N2994, N4661, N6056, N38797, N26488, N279, N59385, N28324, N41400, N53335, N55723, N308, N40468, N11551, N16461, N61970, N51187, N45754
U11672, iter_0: N50670, N19025, N26048, N17360, N64273, N40078, N47087, N46178, N27936, N13464, N47652, N11551, N64606, N54571, N34457, N28072, N60550, N50372, N54439, N31423
U11706, iter_0: N22975, N40752, N1663, N32641, N38869, N19623, N61973, N4610, N60472, N13640, N64183, N46203, N3416, N42670, N29363, N7017, N60939, N45017, N6056, N7826
U11713, iter_0: N47087, N6916, N47433, N41172, N11551, N31395, N38556, N15559, N26262, N13640, N45017, N3007, N26781, N3841, N103, N51875, N5085, N28983, N33120, N30288
U11713, iter_1: N48487, N33623, N37589, N31978, N48077, N51187, N60550, N33469, N49252, N6371, N35725, N53630, N42670, N7868, N59833, N17510, N58264, N36037, N59981, N38797
U11713, iter_2: N5886, N23184, N56347, N40078, N2994, N44249, N52835, N24458, N24109, N3541, N28324, N23409, N36249, N18332, N58129, N53298, N7947, N28571, N40221, N2159
U11792, iter_0: N34031, N1344, N59385, N16461, N6056, N46037, N5886, N2994, N58264, N44249, N53910, N51187, N61623, N25163, N47433, N308, N11551, N52835, N43386, N40468
U11801, iter_0: N59833, N11551, N1952, N11569, N59981, N41172, N36408, N53335, N48084, N48077, N53381, N53364, N51187, N6056, N46783, N61970, N15559, N57521, N58264, N60192
U11828, iter_0: N40752, N42196, N16461, N14990, N29369, N43822, N38898, N37458, N19536, N46917, N54437, N46586, N61951, N1539, N37272, N10541, N61623, N62393, N37146, N47216
U11828, iter_1: N13640, N55229, N45612, N34081, N49878, N64954, N44645, N8711, N16914, N29217, N28571, N58129, N30288, N43400, N56804, N63546, N26537, N56270, N18571, N58264
U11828, iter_2: N35447, N29363, N54439, N48302, N10885, N34457, N3293, N27866, N308, N46037, N59307, N775, N63390, N51099, N20984, N59876, N54571, N41400, N11551, N55397
U11858, iter_0: N40078, N31782, N27532, N9135, N26488, N26537, N63681, N37346, N2235, N37272, N49038, N58354, N37500, N40899, N34081, N17360, N19477, N8162, N34004, N10379
U11876, iter_0: N46501, N62393, N49712, N2704, N53515, N32073, N13640, N11041, N61296, N1667, N24275, N1344, N43438, N53013, N31556, N10541, N53910, N30288, N40752, N41387
U11892, iter_0: N63860, N5886, N58660, N6471, N59526, N58264, N8711, N52835, N8907, N7826, N59960, N27079, N13408, N3045, N13640, N30288, N42655, N30562, N35857, N45793
U11894, iter_0: N11569, N42670, N1952, N47190, N30562, N50484, N22975, N52577, N14333, N37346, N21590, N53001, N1539, N8907, N32641, N1663, N14990, N46738, N16461, N46917
U11895, iter_0: N40752, N13640, N46501, N60472, N37346, N15559, N30288, N13498, N28983, N52201, N59960, N40575, N53308, N40221, N13347, N53013, N33326, N52588, N26537, N11289
U11921, iter_0: N3007, N41387, N62001, N28983, N51187, N38053, N16461, N39399, N8711, N40752, N15194, N6056, N24109, N39298, N19477, N31556, N21681, N8162, N62207, N54014
U11921, iter_1: N27079, N5088, N1336, N10544, N7330, N55967, N7865, N59526, N27932, N53013, N38779, N1450, N9538, N1539, N47380, N23502, N42011, N45417, N20510, N30288
U11921, iter_2: N2994, N26584, N34081, N17952, N37146, N43400, N52588, N18151, N44645, N56270, N41285, N13640, N29450, N38556, N11041, N28571, N43460, N39463, N57403, N32288
U11921, iter_3: N21484, N32731, N28738, N44519, N7462, N44394, N55555, N19050, N58748, N41179, N51005, N60675, N3606, N25088, N18426, N14744, N63356, N5669, N62227, N61429
U11921, iter_4: N3416, N5886, N41172, N58264, N39932, N44249, N18291, N308, N29217, N46037, N41400, N36408, N43438, N34031, N1344, N59385, N47433, N11551, N61040, N17510
U11935, iter_0: N11551, N16914, N19477, N41285, N46037, N41221, N52492, N11083, N54014, N8162, N37346, N26762, N62170, N2649, N37458, N10541, N41064, N38333, N29930, N38882
U11945, iter_0: N39399, N36612, N47433, N41172, N24458, N43460, N15559, N24109, N61760, N55723, N58656, N42223, N2994, N36408, N6056, N15194, N16461, N26262, N20331, N34004
U11963, iter_0: N26762, N47975, N34031, N29722, N9971, N59960, N20601, N18151, N45017, N52201, N18449, N46037, N51187, N677, N17936, N42196, N34344, N50775, N25837, N58264
U11979, iter_0: N23547, N36037, N58354, N38504, N6916, N62092, N26262, N557, N46379, N19477, N6056, N46130, N26781, N38333, N40752, N15559, N1477, N36408, N59960, N61623
U11994, iter_0: N34031, N58070, N28983, N48455, N38898, N41658, N61040, N63546, N37458, N18978, N1663, N50775, N53687, N48049, N48302, N41285, N55830, N58264, N44765, N11681
U12001, iter_0: N38142, N54439, N16914, N38915, N59908, N20984, N46917, N25837, N59833, N21590, N26488, N35436, N44166, N36037, N52835, N27906, N13941, N20325, N44903, N28640
U12001, iter_1: N2159, N13498, N11551, N59960, N62393, N18295, N29217, N28983, N24275, N50565, N58264, N677, N64077, N52201, N30288, N62170, N42196, N8162, N52588, N1344
U12001, iter_2: N9409, N13464, N30118, N53630, N20478, N17998, N50670, N57888, N39298, N34668, N31556, N31789, N17952, N15194, N26792, N52929, N39932, N5288, N11930, N8709
U12023, iter_0: N52835, N60472, N4610, N60027, N1539, N40752, N58251, N52502, N15559, N5886, N51187, N32277, N14978, N59385, N31884, N6471, N48077, N29363, N58264, N58070
U12023, iter_1: N45163, N24686, N33634, N23184, N3841, N38797, N36037, N50670, N43460, N24109, N41172, N62207, N47433, N40468, N37500, N53308, N37553, N40985, N51690, N59003
U12023, iter_2: N61623, N53335, N42196, N2994, N39399, N53011, N18295, N11551, N24275, N36408, N64933, N28571, N53168, N40221, N61296, N49038, N59908, N64077, N11289, N37146
U12026, iter_0: N18332, N37458, N26762, N7568, N37553, N46037, N50775, N42196, N2235, N31014, N46379, N15559, N59653, N677, N18063, N29930, N5085, N18312, N26781, N61466
U12027, iter_0: N13941, N23603, N29369, N45960, N52201, N27891, N26271, N40752, N61969, N44765, N54437, N26063, N40221, N52929, N62001, N42890, N12682, N30288, N25163, N35436
U12027, iter_1: N53443, N44645, N13498, N8711, N2159, N43361, N61541, N31454, N17952, N26537, N53013, N23409, N1344, N16914, N56347, N42196, N59908, N21063, N13640, N26792
U12027, iter_2: N31289, N25837, N39149, N4128, N34031, N54571, N17510, N16461, N32489, N6056, N11551, N34668, N31556, N57521, N11931, N49609, N45017, N46037, N30422, N41400
U12032, iter_0: N41387, N9135, N53011, N47087, N8162, N41400, N15559, N40356, N57888, N62393, N55397, N18312, N45163, N59908, N39932, N33670, N52201, N11551, N29364, N17360
U12045, iter_0: N52577, N20984, N62423, N37146, N48659, N37272, N47190, N39932, N43984, N56270, N15559, N18295, N39015, N37458, N2159, N36425, N51489, N13347, N936, N58129
U12091, iter_0: N47553, N62001, N27906, N39298, N59908, N3007, N15194, N39463, N23409, N18485, N8162, N28983, N26781, N15559, N4661, N34004, N29920, N2235, N18332, N62207
U12091, iter_1: N48084, N54439, N1344, N59833, N8711, N46203, N37346, N61973, N53335, N52577, N36037, N39184, N46586, N30288, N11551, N42622, N46037, N60472, N47433, N27891
U12091, iter_2: N40221, N58414, N9971, N51875, N57888, N40575, N23682, N28072, N18295, N24424, N42196, N27553, N21290, N37553, N53515, N62170, N2159, N57403, N31014, N21590
U12108, iter_0: N52588, N62393, N29364, N7568, N8162, N24275, N18151, N21156, N19477, N27553, N37458, N6916, N49712, N41064, N43400, N29722, N13640, N18332, N60472, N28072
U12124, iter_0: N40468, N4661, N46037, N26488, N53335, N3416, N11551, N61970, N52835, N279, N308, N1344, N25163, N34031, N28324, N41400, N6056, N16461, N36408, N58264
U12146, iter_0: N62001, N37346, N26537, N60472, N28983, N8162, N41285, N37272, N37146, N2159, N16914, N31556, N21681, N47190, N43438, N11289, N42196, N39932, N52776, N38869
U12147, iter_0: N57403, N7173, N19433, N11289, N8162, N10278, N33469, N15559, N28983, N31556, N37272, N7961, N59022, N46917, N11015, N5886, N17998, N677, N11551, N32196
U12148, iter_0: N24275, N12477, N41172, N42196, N62393, N11551, N45612, N26762, N1344, N56217, N6916, N46037, N62092, N1477, N8162, N26781, N61623, N42877, N46203, N3996
U1215, iter_0: N53593, N22690, N40752, N28072, N64372, N58129, N41221, N21290, N44645, N29364, N23409, N16477, N55229, N26488, N47572, N5693, N29722, N46037, N53011, N20236
U12166, iter_0: N18895, N53011, N13347, N58129, N50670, N29217, N308, N36249, N9135, N29722, N4754, N20764, N56347, N59960, N10541, N44249, N47087, N21142, N11289, N34081
U1217, iter_0: N18729, N55067, N28808, N23593, N8878, N59856, N38764, N41285, N47975, N33240, N38138, N7333, N63309, N43538, N30346, N35609, N37146, N63303, N18895, N15194
U12183, iter_0: N40752, N55830, N23603, N47380, N49609, N35238, N64335, N19623, N54571, N35671, N29363, N42670, N42196, N4287, N26130, N13941, N54439, N47216, N27891, N44645
U12226, iter_0: N59526, N47206, N58129, N56211, N38869, N52588, N26537, N61623, N9527, N7017, N38951, N7330, N30562, N11041, N48455, N26063, N51489, N47652, N35671, N57521
U12239, iter_0: N26537, N58354, N39463, N25837, N50775, N40221, N62001, N47553, N18571, N28725, N2704, N37458, N30401, N31782, N41285, N59960, N59908, N20413, N51875, N2159
U12239, iter_1: N51700, N54260, N49279, N7494, N11961, N29772, N57023, N9039, N57049, N61786, N33663, N59432, N54911, N44487, N8361, N59427, N58506, N50034, N23303, N5794
U12239, iter_2: N29920, N3007, N19477, N18485, N29364, N38882, N17952, N28420, N41006, N38053, N57189, N38797, N26762, N26488, N16477, N34031, N47433, N41400, N47902, N56456
U12265, iter_0: N25163, N46738, N4661, N28983, N46037, N22975, N48084, N59833, N11551, N17510, N30639, N3416, N12330, N6209, N45754, N40752, N47216, N24617, N52588, N53011
U12282, iter_0: N20576, N31978, N59833, N59367, N4661, N29627, N19433, N47652, N45793, N57521, N6873, N19004, N36425, N52502, N9354, N51187, N53630, N27079, N4556, N53013
U12316, iter_0: N43822, N23184, N47190, N27906, N11931, N61296, N4107, N38053, N49001, N29450, N43460, N40575, N59960, N39463, N43955, N25774, N2994, N24109, N19477, N29722
U12325, iter_0: N11041, N58264, N43984, N9527, N7017, N46586, N46501, N58070, N6578, N60472, N42499, N50484, N279, N30536, N10541, N61623, N59981, N22975, N26488, N19623
U12345, iter_0: N50565, N4610, N42196, N48084, N11944, N35436, N27318, N59833, N18310, N27079, N36916, N47652, N43984, N32139, N45793, N54136, N63390, N48487, N19025, N12843
U12367, iter_0: N50484, N54136, N35725, N59526, N6371, N59908, N19025, N26130, N35436, N49252, N1539, N62033, N4610, N38869, N6532, N26488, N6209, N42670, N28983, N20325
U12367, iter_1: N9971, N53515, N47553, N19477, N37007, N3007, N32708, N13498, N2704, N8162, N45017, N16725, N47190, N58030, N2159, N58129, N50775, N57888, N8711, N9846
U12367, iter_2: N50670, N46915, N17578, N55555, N279, N9409, N41400, N47433, N38797, N3841, N57189, N11551, N20601, N17936, N20764, N308, N61593, N62207, N46441, N29920
U1240, iter_0: N36612, N61970, N15194, N24109, N40899, N37500, N11083, N60105, N29722, N51187, N47087, N47433, N39399, N5886, N50775, N23184, N39463, N34004, N6056, N6916
U1240, iter_1: N29920, N38869, N8711, N20331, N18295, N52588, N24275, N47190, N47902, N43646, N43438, N24424, N20601, N30288, N15559, N63546, N13640, N21681, N4754, N55723
