U10008, iter_0: N42670, N60939, N15559, N14990, N6873, N18151, N29528, N61623, N58264, N46203, N6056, N60550, N56804, N58660, N15279, N42196, N26063, N28129, N59042, N34344
U11304, iter_1: N3865, N22690, N16431, N46037, N62207, N61970, N26262, N28725, N38311, N31395, N25774, N62436, N41387, N28420, N30345, N47975, N40906, N49955, N26488, N53728
U11304, iter_2: N16021, N57095, N41881, N23455, N5226, N47848, N43770, N50355, N56620, N62170, N46959, N49879, N23657, N35815, N54152, N40156, N8709, N62089, N16096, N36931
U11316, iter_0: N39463, N33634, N37007, N18895, N26537, N44166, N61970, N42196, N37553, N59960, N64372, N2159, N24109, N26762, N11289, N46379, N18571, N25015, N1477, N28983
U11320, iter_0: N63255, N308, N58264, N7826, N28324, N44249, N55723, N59385, N41172, N60550, N59022, N28983, N61623, N31978, N59367, N38797, N6471, N60472, N1539, N6873
U11324, iter_0: N50775, N43438, N43361, N61466, N40221, N18895, N8162, N59960, N16914, N13498, N37055, N58354, N15559, N30288, N44166, N51875, N61970, N29217, N42196, N52492
U11340, iter_0: N40078, N29364, N62170, N15559, N56270, N47572, N31179, N53011, N28983, N40752, N30288, N28072, N28571, N5886, N56434, N279, N62001, N59003, N16914, N37007
U11340, iter_1: N11360, N23039, N61412, N24981, N33677, N17475, N44737, N43932, N55967, N32774, N30238, N60647, N18774, N18644, N8878, N14270, N28855, N41626, N35591, N8012
U11340, iter_2: N58264, N11289, N32073, N35252, N58129, N63546, N11551, N2994, N51187, N18291, N26584, N1575, N31014, N61969, N52492, N34031, N56804, N16461, N13498, N18295
U11341, iter_0: N13498, N28983, N53011, N17510, N44249, N51187, N46037, N31556, N29217, N61970, N25163, N18151, N51690, N6056, N10541, N3416, N50775, N53335, N16461, N39399
U11341, iter_1: N59022, N47370, N46917, N19477, N59981, N34004, N49252, N47087, N35671, N32708, N58251, N22456, N17936, N17234, N8907, N18485, N29450, N27532, N14990, N30639
U11341, iter_2: N4107, N8162, N34081, N2704, N49038, N13640, N53013, N37346, N42196, N64372, N43361, N52201, N34344, N55229, N21063, N62393, N58129, N53168, N36037, N8711
U11344, iter_0: N49834, N50775, N52588, N37458, N18332, N49712, N26262, N47370, N20394, N46178, N5519, N53443, N40221, N18151, N28983, N52776, N59960, N3007, N31782, N15194
U11356, iter_0: N28983, N18312, N27532, N3841, N60105, N15194, N43386, N2994, N15559, N40899, N47370, N23184, N8162, N46130, N36408, N308, N36612, N21142, N39298, N30345
U11356, iter_1: N58660, N22456, N60550, N936, N6056, N35725, N58264, N4661, N5886, N59981, N14978, N3416, N6471, N58251, N6767, N41126, N11015, N31676, N1371, N39184
U11356, iter_2: N26262, N62092, N34031, N11289, N46203, N33120, N21681, N53335, N41172, N46501, N41006, N18295, N30288, N38556, N37346, N63546, N58656, N43646, N56270, N43361
U11357, iter_0: N63681, N5085, N38333, N26488, N50670, N29930, N40752, N37346, N54587, N1067, N25163, N24467, N13464, N18485, N1185, N58030, N19477, N16066, N49712, N2235
U11453, iter_0: N18151, N7826, N6471, N6371, N17672, N45754, N1952, N20576, N21590, N52502, N29627, N40752, N60192, N41400, N49252, N31289, N7330, N64264, N29541, N47190
U11454, iter_0: N30929, N706, N50942, N26584, N62423, N49252, N26488, N35447, N52009, N31884, N40468, N11289, N48659, N46037, N6056, N29511, N4107, N28640, N59981, N16461
U11454, iter_1: N18063, N24467, N37007, N17360, N26262, N23918, N9409, N35619, N1067, N61593, N64933, N53013, N33326, N47553, N30118, N8162, N62092, N21590, N557, N18895
U11454, iter_2: N48077, N42499, N18151, N61973, N60550, N41497, N29217, N33120, N30422, N42196, N47433, N17234, N33297, N15559, N50058, N26537, N29627, N308, N54439, N19004
U11465, iter_0: N34344, N29930, N43460, N18295, N15194, N40575, N25774, N43646, N25015, N37346, N23918, N33634, N3841, N42223, N60105, N24458, N47087, N53011, N60472, N40752
U11473, iter_0: N39109, N36037, N28983, N40221, N37346, N24275, N25837, N60472, N21063, N27906, N10367, N18151, N40752, N62001, N53011, N8162, N46203, N28103, N30288, N26537
U11474, iter_0: N27079, N20576, N16461, N53381, N51489, N48084, N51187, N26690, N13941, N7173, N3045, N44417, N8162, N1371, N63255, N13498, N28800, N13408, N40221, N11551
U11489, iter_0: N46501, N53013, N43438, N47380, N4556, N54136, N13865, N53011, N16577, N1952, N12682, N7112, N49252, N23602, N34668, N12613, N27079, N4610, N26537, N59833
U11489, iter_1: N18850, N33474, N15194, N5652, N42604, N23563, N59277, N5669, N47572, N19241, N48475, N4485, N4247, N31813, N26915, N49516, N25124, N62809, N52939, N9196
U11489, iter_2: N62001, N11289, N43400, N8162, N13498, N58129, N29217, N17510, N43822, N49038, N12330, N31014, N60472, N18571, N56804, N47433, N37146, N16914, N4661, N64372
U11489, iter_3: N27532, N18312, N32708, N64335, N55397, N52577, N37007, N31423, N1067, N54587, N46586, N33297, N33634, N23918, N31884, N64469, N11569, N5519, N32288, N16461
U11489, iter_4: N14257, N13464, N20325, N48077, N5940, N59526, N29450, N19685, N19321, N59981, N60550, N30689, N11944, N41126, N1477, N10278, N1091, N11681, N64721, N59042
U1150, iter_0: N61973, N436, N42499, N52588, N35238, N58129, N34081, N16725, N49878, N48487, N11289, N50372, N43400, N27553, N31179, N60472, N28571, N41498, N33469, N31556
U11506, iter_0: N60472, N5886, N38797, N46037, N8162, N62001, N308, N21590, N28324, N18295, N21681, N11551, N58264, N28983, N52492, N11289, N55723, N63546, N33120, N21063
U11506, iter_1: N28725, N30929, N5085, N18332, N24617, N1663, N34495, N33670, N29364, N46915, N47902, N44765, N35436, N30401, N17672, N33212, N38901, N52312, N42223, N10379
U11506, iter_2: N4107, N40221, N28571, N15559, N45017, N34031, N2159, N31014, N52009, N64077, N62170, N26537, N49038, N27553, N53011, N25837, N38869, N18151, N56270, N64372
U11508, iter_0: N1539, N59876, N8162, N64273, N35238, N63390, N19433, N14809, N53013, N11551, N59981, N47652, N4290, N6873, N1952, N31289, N20576, N61296, N50058, N48487
U11511, iter_0: N19477, N61970, N52492, N16461, N21156, N37346, N36408, N24467, N33634, N51187, N42223, N8162, N40221, N39463, N52312, N53011, N25015, N30288, N20507, N18485
U11511, iter_1: N19536, N11569, N61973, N33212, N4610, N4290, N11551, N34344, N5886, N6056, N15559, N54439, N59960, N31289, N19623, N13640, N39399, N43646, N48487, N63390
U11511, iter_2: N26781, N41006, N40906, N32708, N24424, N57403, N56434, N52588, N3416, N52098, N24275, N26762, N53013, N18295, N13498, N11289, N63546, N25163, N38556, N17510
U11536, iter_0: N56347, N50670, N32288, N20507, N63681, N40324, N47370, N58030, N34004, N15194, N47087, N18063, N40356, N6916, N37500, N40899, N40078, N46162, N4680, N40906
U11547, iter_0: N40752, N41172, N55723, N15559, N39399, N31978, N6056, N4128, N28983, N4661, N16461, N61973, N59022, N59960, N63255, N26130, N30288, N59981, N308, N59367
U11552, iter_0: N15279, N38142, N43460, N46178, N1477, N31395, N1067, N54587, N23918, N61363, N3007, N5085, N20576, N6873, N47087, N39463, N26488, N53443, N53593, N4610
U11556, iter_0: N40221, N50775, N8711, N46203, N43438, N43246, N44166, N46917, N33212, N53308, N25837, N4610, N59981, N56132, N32489, N33505, N60531, N5576, N56217, N39184
U1158, iter_0: N30288, N4610, N39184, N46037, N51187, N47380, N4290, N19536, N17234, N59022, N16461, N63255, N17672, N48487, N53013, N1539, N20576, N7173, N22975, N7826
U11610, iter_0: N39399, N36408, N44249, N51187, N1344, N16461, N61970, N5886, N2994, N17510, N3416, N58264, N38797, N52835, N34031, N11551, N41400, N46037, N25163, N308
U1163, iter_0: N48717, N58070, N59022, N48487, N14978, N40468, N61951, N63860, N19025, N30562, N7330, N38142, N60550, N32393, N61970, N59385, N4290, N5576, N7173, N11930
U11633, iter_0: N6916, N47370, N9734, N41387, N557, N19477, N35619, N29533, N28725, N39463, N64606, N18332, N26262, N1914, N30401, N18485, N28327, N24109, N31782, N103
U11672, iter_0: N26048, N41172, N30288, N26537, N47652, N26488, N11551, N54571, N46501, N60550, N50372, N61623, N15559, N56132, N57180, N36037, N2994, N4290, N61973, N38901
U11706, iter_0: N3416, N6056, N16461, N58264, N2994, N59385, N55723, N21590, N279, N39399, N36408, N4661, N1344, N34031, N38797, N40468, N17510, N53910, N53335, N5886
U11713, iter_0: N47433, N41172, N6056, N11551, N5886, N15559, N13640, N45017, N4661, N28983, N33120, N3416, N30288, N51187, N8162, N61623, N18151, N2994, N17510, N58264
U11713, iter_1: N61363, N47087, N6916, N17672, N54752, N1952, N6873, N14170, N57888, N6471, N32221, N41387, N51875, N29363, N32393, N18312, N28640, N23184, N30562, N20576
U11713, iter_2: N60192, N58660, N22456, N64095, N50372, N54136, N34953, N36037, N7173, N62001, N7330, N18020, N64273, N6578, N32641, N59526, N26488, N31556, N706, N16914
U11792, iter_0: N55229, N44645, N62170, N64372, N61593, N56347, N63546, N13628, N46379, N18571, N42877, N46130, N43438, N47190, N27532, N18895, N8889, N37553, N59867, N28983
U11801, iter_0: N18312, N24467, N24109, N11551, N41172, N36408, N53335, N2649, N51187, N6056, N11083, N14257, N28448, N58656, N61970, N15559, N58264, N43460, N21590, N10869
U11828, iter_0: N42196, N16461, N14990, N29369, N43822, N38898, N37458, N19536, N46917, N46586, N61951, N1539, N10541, N61623, N37146, N7330, N45612, N39015, N20984, N6056
U11828, iter_1: N54437, N11359, N10869, N5940, N62423, N3007, N4290, N59526, N41126, N48049, N29363, N61241, N6916, N42877, N63255, N15279, N31289, N18310, N17778, N56456
U11828, iter_2: N61363, N16477, N1914, N53443, N38882, N17952, N29217, N31395, N30345, N61593, N26057, N4754, N31782, N41400, N8162, N11551, N55397, N32288, N18485, N28420
U11858, iter_0: N26488, N21590, N36408, N3416, N61970, N11551, N55723, N41172, N6056, N59385, N40468, N58264, N53910, N47433, N51187, N41400, N39399, N308, N38797, N45754
U11876, iter_0: N62393, N2704, N53515, N32073, N13640, N11041, N61296, N1667, N1344, N43438, N53013, N30288, N41387, N44645, N27906, N21156, N57034, N13498, N40221, N61363
U11892, iter_0: N5886, N6916, N47975, N20601, N557, N50670, N32221, N3138, N54752, N58264, N15194, N52835, N20507, N59960, N9734, N28448, N26262, N55555, N46178, N4754
U11894, iter_0: N29722, N47190, N40221, N31395, N9971, N41387, N37346, N21590, N18449, N37500, N40899, N47572, N59908, N18151, N19477, N41221, N43460, N16461, N47370, N28725
U11895, iter_0: N36408, N5085, N41064, N13640, N61970, N26262, N19477, N63681, N60472, N37346, N28072, N15559, N37007, N47902, N30288, N38797, N18895, N13498, N28983, N51875
U11921, iter_0: N27079, N62001, N28983, N59833, N59526, N51187, N37589, N48077, N44417, N54439, N2994, N53013, N47380, N16461, N39399, N30288, N63860, N48487, N57521, N8711
U11921, iter_1: N58030, N24458, N55555, N6056, N26584, N19477, N18332, N8162, N59960, N54014, N37146, N18295, N43400, N3416, N52588, N1667, N52492, N11041, N31179, N59908
U11921, iter_2: N28640, N62423, N23602, N6767, N19025, N31556, N21681, N35436, N22456, N18151, N1952, N44645, N13640, N29511, N19321, N28571, N33623, N6209, N64744, N42670
U11921, iter_3: N3007, N41387, N40973, N57675, N53322, N21484, N22908, N32731, N43872, N54966, N18972, N25669, N5037, N49919, N33677, N61829, N11194, N10943, N46076, N2592
U11921, iter_4: N11217, N62988, N21679, N18253, N51711, N39028, N7865, N42365, N44519, N23489, N23406, N30094, N55913, N27020, N31150, N45500, N1450, N11569, N9538, N2429
U11935, iter_0: N11551, N16914, N19477, N41285, N46037, N41221, N52492, N11083, N54014, N8162, N37346, N26762, N62170, N2649, N37458, N10541, N41064, N38333, N29930, N38882
U11945, iter_0: N39399, N36612, N47433, N24458, N43460, N15559, N24109, N13640, N61760, N58656, N42223, N2994, N6056, N15194, N26262, N20331, N34004, N19477, N6916, N54752
U11963, iter_0: N26762, N47975, N15194, N21290, N49712, N61466, N29722, N9971, N59960, N20601, N18151, N45017, N11083, N59003, N52201, N18449, N46037, N51187, N677, N8889
U11979, iter_0: N15559, N20764, N53443, N9734, N3841, N49955, N4107, N60105, N47190, N41387, N1667, N64077, N62393, N41400, N62820, N38797, N42196, N52201, N47433, N60472
U11994, iter_0: N34031, N58070, N28983, N48455, N41658, N61040, N63546, N37458, N50775, N53687, N48049, N41285, N55830, N58264, N34668, N35238, N61623, N16725, N60531, N60244
U12001, iter_0: N20601, N31395, N62207, N59908, N31492, N31423, N21590, N26488, N44166, N27866, N36037, N52835, N27906, N57451, N53443, N47553, N23184, N28725, N41400, N41387
U12001, iter_1: N54439, N25837, N20325, N1539, N44903, N47652, N1371, N24213, N54018, N2159, N51033, N2704, N8711, N17998, N4905, N62393, N34081, N31036, N8595, N677
U12001, iter_2: N6767, N7173, N11789, N40390, N35857, N30288, N48084, N51187, N59526, N52577, N30639, N61296, N53381, N51867, N61241, N37146, N48407, N34031, N3293, N19811
U12023, iter_0: N52835, N4610, N60027, N1539, N40752, N58251, N52502, N15559, N5288, N5886, N51187, N32277, N14978, N59385, N31884, N46917, N6471, N48077, N29363, N8907
U12023, iter_1: N58264, N38797, N36037, N41172, N47433, N40468, N3416, N61623, N51690, N42196, N30288, N41400, N3996, N4661, N279, N308, N31556, N61970, N33326, N53011
U12023, iter_2: N31630, N4404, N54315, N8914, N64120, N14846, N26650, N15066, N36360, N33311, N5874, N17031, N59905, N40332, N32548, N26991, N41074, N16657, N20766, N34044
U12026, iter_0: N35238, N18332, N48455, N26762, N31884, N7568, N37553, N46037, N936, N2235, N46379, N29363, N30689, N7173, N33297, N59653, N18063, N32641, N6767, N29930
U12027, iter_0: N37587, N13941, N20819, N53031, N94, N23814, N20477, N8364, N55857, N5940, N19396, N42115, N36914, N62976, N33, N23603, N38835, N18972, N58569, N16628
U12027, iter_1: N29369, N45960, N40752, N44765, N54437, N42890, N30288, N44645, N32641, N56471, N13498, N31289, N8711, N39109, N33469, N64273, N2159, N44417, N41285, N7330
U12027, iter_2: N19477, N41221, N40221, N39463, N31395, N17952, N40906, N53013, N18449, N3007, N23409, N1344, N59653, N46379, N42196, N13640, N61472, N17510, N16461, N37266
U12032, iter_0: N31395, N41387, N9846, N1914, N9135, N53011, N59960, N47087, N41400, N31014, N13347, N37272, N52588, N43646, N40356, N57888, N55397, N40078, N52492, N24424
U12045, iter_0: N52577, N20984, N62423, N37146, N48659, N37272, N47190, N39932, N43984, N56270, N15559, N18295, N39015, N37458, N2159, N36425, N51489, N13347, N936, N58129
U12091, iter_0: N47553, N62001, N27906, N39298, N59908, N3007, N15194, N39463, N23409, N18485, N8162, N28983, N26781, N15559, N4661, N34004, N29920, N2235, N18332, N62207
U12091, iter_1: N48084, N54439, N4610, N47652, N20394, N1344, N59833, N8711, N46203, N37346, N61973, N53335, N31789, N52577, N279, N39184, N11551, N42622, N1952, N46037
U12091, iter_2: N53443, N40221, N60059, N29533, N36408, N30288, N20601, N11083, N58354, N47433, N62092, N51187, N32239, N28072, N43361, N18295, N24424, N46915, N45612, N38869
U12108, iter_0: N52588, N62393, N7568, N8162, N24275, N18151, N21156, N19477, N27553, N37458, N49712, N43400, N29722, N13640, N60472, N52492, N6056, N56217, N38053, N50565
U12124, iter_0: N15559, N31395, N56434, N40468, N40356, N4661, N8162, N5940, N10541, N61296, N39463, N19685, N30288, N53593, N2159, N23547, N5085, N47087, N46178, N1477
U12146, iter_0: N62001, N4610, N24701, N48084, N50657, N20984, N38142, N59833, N37346, N38797, N6578, N52577, N1344, N40451, N38901, N35436, N36408, N26537, N59685, N47652
U12147, iter_0: N57403, N39298, N11289, N3007, N8162, N15559, N28983, N32288, N13628, N5886, N29722, N11551, N32073, N37146, N46203, N27553, N26488, N30288, N63546, N46037
U12148, iter_0: N60960, N25664, N45479, N7928, N17127, N63231, N24083, N55712, N41179, N12380, N49188, N62991, N5897, N29734, N40470, N22977, N33656, N10423, N14993, N24007
U1215, iter_0: N26488, N46037, N59385, N51187, N1344, N279, N5886, N6056, N34031, N4661, N16461, N2994, N52835, N38797, N47433, N36408, N58264, N41400, N45754, N40468
U12166, iter_0: N18895, N50670, N32288, N36249, N9135, N24686, N29722, N4754, N20764, N56347, N47087, N21142, N21290, N1860, N29450, N15811, N40078, N6916, N32221, N1477
U1217, iter_0: N47975, N15194, N8162, N15559, N61466, N38504, N40985, N31423, N32239, N41400, N20764, N33831, N4107, N42196, N23682, N53443, N16477, N53011, N16461, N62393
U12183, iter_0: N40752, N58264, N23603, N59385, N47380, N49609, N19623, N54571, N29363, N42196, N26130, N43386, N44645, N1344, N15279, N16461, N37458, N59960, N775, N61951
U12226, iter_0: N61466, N58129, N28725, N18350, N38869, N61623, N53443, N26762, N46441, N61593, N49955, N37500, N40899, N31556, N30345, N6916, N43438, N28571, N30288, N64606
U12239, iter_0: N26537, N58354, N39463, N25837, N50775, N40221, N62001, N47553, N18571, N28725, N2704, N30401, N31782, N59960, N59908, N20413, N51875, N2159, N41221, N18332
U12239, iter_1: N46662, N11961, N2825, N9039, N22666, N54911, N44487, N18653, N61466, N44305, N22595, N44394, N32015, N12299, N29920, N46219, N47916, N18972, N29364, N25980
U12239, iter_2: N44765, N51489, N46586, N42890, N30929, N29952, N38733, N62033, N18978, N37266, N24617, N61241, N48302, N27553, N8375, N61969, N58129, N6578, N16461, N31014
U12265, iter_0: N54439, N11681, N25163, N46738, N4661, N28983, N46037, N18978, N22975, N48084, N59833, N19433, N11551, N17510, N58070, N35436, N30639, N3416, N4610, N12330
U12282, iter_0: N41387, N19477, N54587, N1067, N20764, N49001, N29722, N18449, N31395, N22575, N26262, N55555, N28152, N7568, N20331, N31423, N61760, N53443, N4680, N3865
U12316, iter_0: N43822, N47190, N27906, N11931, N61296, N4107, N40575, N42196, N37458, N62393, N52492, N677, N52776, N8162, N40221, N60472, N38869, N2159, N41285, N8711
U12325, iter_0: N43984, N46586, N58070, N6578, N42499, N50484, N30536, N59981, N19623, N17778, N1539, N56211, N48455, N47652, N6371, N59022, N28640, N46738, N15279, N46917
U12345, iter_0: N50565, N48049, N4610, N42196, N48084, N11944, N35436, N27318, N59833, N18310, N1539, N27079, N36916, N47652, N43984, N32139, N45793, N35238, N54018, N54136
U12367, iter_0: N50484, N54136, N35725, N59908, N19025, N26130, N35436, N49252, N1539, N4610, N38869, N6532, N26488, N6209, N42670, N28983, N20325, N11569, N13498, N40221
U12367, iter_1: N9971, N47553, N37007, N50670, N47572, N46915, N3007, N58414, N63681, N2704, N21590, N17952, N8162, N47190, N55555, N2159, N58129, N53443, N8711, N9846
U12367, iter_2: N53011, N13640, N1344, N61296, N49038, N308, N64077, N43361, N39399, N28324, N51099, N15559, N30288, N46037, N11041, N47433, N38797, N27906, N11551, N34031
U1240, iter_0: N36612, N61970, N15194, N24109, N40899, N37500, N11083, N60105, N29722, N51187, N47087, N47433, N39399, N5886, N50775, N23184, N39463, N34004, N6056, N6916
U1240, iter_1: N28983, N59385, N38869, N8711, N26762, N18295, N52588, N47190, N11289, N43646, N18151, N43438, N40221, N36249, N53011, N24424, N2159, N30288, N41172, N15559
