U10008, iter_0: N43386, N61970, N1344, N59385, N55723, N46037, N35252, N58264, N44249, N308, N61623, N39399, N41400, N33120, N53910, N2994, N279, N3416, N41172, N53335
U11304, iter_1: N23675, N44772, N9284, N40109, N24675, N6926, N20576, N281, N45317, N24985, N51725, N15947, N27928, N34492, N40165, N29363, N18644, N37587, N3957, N31849
U11304, iter_2: N40752, N46178, N53308, N36037, N45754, N24275, N18895, N59960, N11551, N50775, N2704, N53013, N54587, N60472, N61296, N27906, N56270, N52588, N64077, N26584
U11316, iter_0: N46037, N61970, N16461, N36408, N6056, N53335, N47433, N4661, N21590, N35252, N51099, N44249, N34031, N3416, N39399, N45754, N61623, N308, N5886, N1344
U11320, iter_0: N60550, N37441, N11363, N53296, N59385, N23805, N1887, N21077, N18644, N63255, N53174, N37346, N36480, N22417, N6399, N34672, N10061, N18098, N13486, N55723
U11324, iter_0: N63746, N5940, N2159, N27532, N61969, N37272, N61472, N53013, N36037, N26262, N1667, N56434, N30118, N11931, N44166, N1575, N52588, N45017, N39463, N4107
U11340, iter_0: N62170, N39932, N31556, N32073, N5886, N308, N60472, N26537, N15559, N10541, N34081, N56270, N16461, N57403, N51187, N28571, N20394, N31179, N2159, N11289
U11340, iter_1: N4034, N53630, N44640, N28420, N16477, N61970, N11551, N60550, N41172, N21142, N26057, N13408, N14257, N46917, N18978, N36408, N28643, N47652, N59526, N10869
U11340, iter_2: N41651, N4119, N57000, N26673, N14929, N46146, N7333, N27110, N61811, N17416, N5897, N56879, N60447, N25064, N62673, N11942, N31063, N33273, N24608, N60322
U11341, iter_0: N6056, N21590, N44249, N60472, N58264, N38797, N17510, N61970, N36037, N55723, N5886, N46203, N32073, N37346, N15559, N47190, N41172, N21681, N30288, N13640
U11341, iter_1: N50404, N4485, N25064, N40664, N9997, N17586, N23446, N23838, N6645, N28060, N23517, N60009, N61233, N40906, N36332, N51963, N247, N63828, N27869, N26159
U11341, iter_2: N48084, N31789, N57521, N48077, N5288, N54571, N7826, N29363, N7173, N52502, N22456, N33623, N31409, N34805, N21941, N35725, N28643, N14333, N19025, N25130
U11344, iter_0: N19477, N26781, N2649, N557, N49712, N41221, N5693, N39463, N41640, N29930, N21290, N37007, N62207, N7568, N60472, N21156, N1344, N38333, N39298, N46441
U11356, iter_0: N706, N29363, N20325, N57521, N15559, N62894, N3416, N11551, N31939, N17510, N29322, N50372, N27891, N21063, N47433, N11944, N60264, N8907, N64095, N31884
U11356, iter_1: N1067, N17952, N30288, N22985, N56270, N36037, N5886, N53728, N29217, N13498, N32221, N29533, N13640, N19477, N8162, N49038, N53593, N21290, N39298, N32708
U11356, iter_2: N36408, N40752, N43646, N31556, N53308, N46501, N10541, N64077, N61970, N44645, N42196, N62170, N28571, N11092, N45017, N43361, N53910, N40221, N61623, N55229
U11357, iter_0: N22975, N17510, N21590, N6471, N61296, N53630, N29363, N59833, N6767, N8907, N45793, N32196, N49252, N4610, N32393, N3045, N53013, N61973, N25163, N4287
U11453, iter_0: N7826, N49252, N58264, N33505, N7852, N7868, N57034, N36408, N47848, N28324, N12703, N59385, N26488, N58660, N6471, N21590, N43246, N22975, N39432, N17342
U11454, iter_0: N51489, N47216, N59981, N38797, N46586, N11569, N53013, N64335, N61241, N4610, N31289, N55723, N56217, N59833, N19623, N7112, N17342, N45017, N39149, N6471
U11454, iter_1: N26262, N29920, N61760, N60105, N34360, N7470, N46037, N14257, N53011, N52312, N61623, N32288, N29533, N31782, N53335, N42196, N61363, N7947, N26537, N16431
U11454, iter_2: N8711, N42890, N61973, N33623, N27891, N19536, N23602, N59367, N51099, N27738, N37146, N20984, N48049, N29322, N62001, N10612, N37272, N308, N39432, N52098
U11465, iter_0: N39184, N15279, N6471, N12703, N21063, N60027, N6209, N7852, N279, N14990, N13498, N65058, N49252, N50484, N57521, N56211, N4661, N46037, N6056, N17342
U11473, iter_0: N19477, N8711, N12477, N37007, N24109, N29920, N41006, N28103, N557, N38333, N40985, N36037, N18151, N53335, N2994, N21156, N34601, N59586, N39463, N3996
U11474, iter_0: N41640, N51187, N13980, N28072, N15559, N28324, N34360, N3865, N63746, N30834, N42196, N12477, N7947, N18571, N279, N5940, N16461, N40468, N33120, N40356
U11489, iter_0: N11551, N51187, N29450, N15194, N27906, N1067, N54587, N14257, N18312, N19685, N38869, N63746, N41498, N27532, N59960, N1575, N24424, N62207, N11931, N18895
U11489, iter_1: N6578, N59833, N61241, N46917, N57521, N60244, N53630, N31289, N26048, N48049, N42499, N54439, N56897, N31939, N45793, N41126, N46586, N33212, N47848, N12682
U11489, iter_2: N57995, N42433, N7462, N4675, N15234, N11417, N30724, N3506, N1336, N17599, N24136, N46219, N53170, N22414, N19669, N51364, N2034, N5037, N40906, N52138
U11489, iter_3: N5693, N56270, N52492, N29217, N41221, N18295, N62436, N23409, N30288, N18332, N20507, N8711, N52776, N56804, N37266, N39932, N18794, N677, N2704, N44645
U11489, iter_4: N21590, N56434, N60472, N60105, N32708, N25015, N40324, N4107, N41640, N37055, N20764, N34031, N16461, N3138, N53515, N39298, N25774, N31395, N11652, N55229
U1150, iter_0: N60472, N49712, N24109, N47975, N26781, N62207, N18151, N4680, N1189, N38882, N61970, N29722, N24275, N41064, N40752, N45754, N39298, N53593, N41221, N5085
U11506, iter_0: N21063, N42196, N52009, N557, N26781, N52098, N37272, N61472, N44249, N2530, N3416, N1575, N41640, N55229, N57403, N46130, N30834, N25015, N43460, N13347
U11506, iter_1: N48084, N23603, N56211, N1065, N34668, N50372, N59367, N64954, N40390, N46783, N26537, N31179, N18295, N33120, N28129, N53735, N56471, N37458, N20459, N15559
U11506, iter_2: N41172, N41006, N10869, N17936, N17952, N28324, N24458, N61593, N16461, N51690, N34344, N308, N53815, N49834, N54014, N20601, N38797, N45163, N31782, N39399
U11508, iter_0: N56471, N1952, N3996, N19998, N6873, N40390, N59981, N20576, N6767, N4661, N11569, N3416, N18571, N52502, N57521, N61970, N61296, N17342, N54571, N31789
U11511, iter_0: N46037, N21063, N21290, N16461, N31782, N53443, N39463, N279, N2994, N61970, N5085, N47902, N41640, N4661, N51187, N18485, N17952, N60472, N26537, N7568
U11511, iter_1: N28640, N1539, N27891, N59833, N53013, N706, N59526, N50942, N53364, N30689, N41221, N54439, N18571, N15559, N37553, N52588, N7173, N58251, N41064, N53728
U11511, iter_2: N29930, N33831, N20764, N30834, N39298, N47553, N31454, N1189, N57888, N26762, N52299, N25163, N4107, N16431, N15194, N55531, N58129, N43646, N18295, N11083
U11536, iter_0: N11551, N61472, N35725, N31289, N7826, N37346, N48084, N3380, N3416, N28983, N61296, N45760, N20576, N14333, N19811, N40390, N34949, N50058, N47848, N49252
U11547, iter_0: N16461, N51187, N59981, N41172, N39184, N18571, N35252, N53335, N46037, N35436, N62894, N17672, N54439, N63390, N60264, N4661, N39399, N59526, N308, N5886
U11552, iter_0: N59494, N61296, N40221, N24275, N40575, N1914, N34344, N20394, N3996, N1344, N21142, N47975, N46203, N16477, N41221, N11551, N41064, N20601, N28281, N47572
U11556, iter_0: N7568, N37553, N61541, N47370, N38053, N47572, N9734, N58030, N28725, N49955, N41221, N41006, N58656, N1914, N57972, N46915, N15811, N18350, N61466, N53443
U1158, iter_0: N31556, N47572, N5519, N24458, N37458, N18295, N11041, N38333, N43400, N2159, N34081, N55229, N26584, N49001, N53593, N13347, N1477, N29450, N18895, N1575
U11610, iter_0: N1344, N58264, N60550, N39399, N63255, N3416, N41400, N62170, N40468, N11289, N26584, N51187, N43386, N47433, N34031, N10008, N29363, N16914, N62423, N29541
U1163, iter_0: N34400, N14780, N41172, N22416, N6767, N10350, N17115, N15435, N58569, N53283, N28340, N63475, N3131, N22457, N7868, N31053, N29128, N29889, N51587, N34048
U11633, iter_0: N28072, N51187, N31782, N33120, N60105, N19477, N29930, N39463, N46084, N58656, N63746, N42196, N53728, N34360, N47087, N20413, N38797, N38333, N57888, N46441
U11672, iter_0: N33212, N39184, N44640, N61241, N30689, N31789, N64412, N40451, N34668, N42622, N62894, N39015, N24213, N7173, N23547, N16577, N30639, N46738, N57521, N65058
U11706, iter_0: N59385, N61970, N3416, N46037, N53910, N36408, N308, N1344, N58264, N38797, N2994, N51187, N34031, N6056, N4661, N17510, N35252, N25163, N51099, N11551
U11713, iter_0: N54571, N50484, N26488, N40468, N41400, N48487, N64095, N30562, N35436, N25130, N29541, N5288, N25163, N8162, N2994, N28643, N34031, N53381, N46586, N44417
U11713, iter_1: N4857, N27866, N57888, N43460, N47190, N38797, N17952, N29722, N24109, N5886, N13640, N32708, N29930, N37346, N49038, N55531, N50670, N15194, N43955, N40906
U11713, iter_2: N52577, N43646, N3045, N54018, N56270, N31294, N53013, N22985, N28281, N60244, N51187, N43361, N13498, N62393, N1575, N11823, N64077, N39015, N24424, N52776
U11792, iter_0: N52098, N7852, N19811, N64264, N31556, N37458, N51690, N27738, N27891, N23603, N1575, N49252, N57225, N56804, N54792, N58660, N58264, N61472, N44765, N4034
U11801, iter_0: N50372, N59981, N38898, N39184, N308, N64095, N54571, N28643, N42988, N57521, N61623, N38797, N6056, N62001, N57403, N32073, N35252, N6471, N27738, N30689
U11828, iter_0: N18291, N52098, N44645, N55229, N22985, N44249, N64372, N26537, N43822, N25837, N37146, N27553, N13347, N18295, N2159, N62393, N15559, N677, N18794, N64954
U11828, iter_1: N4820, N17513, N63859, N12980, N59933, N37899, N57202, N18350, N34382, N36673, N39149, N33953, N57591, N63174, N35447, N32489, N51700, N496, N3380, N51364
U11828, iter_2: N53013, N20394, N47433, N11289, N32073, N60599, N55723, N46037, N18151, N21710, N36408, N28983, N56217, N5886, N30288, N39932, N61623, N35252, N61296, N25163
U11858, iter_0: N33212, N11569, N17778, N35436, N11823, N36916, N52577, N62423, N54018, N60264, N48659, N31409, N31676, N12613, N26690, N24701, N11930, N26048, N63390, N26130
U11876, iter_0: N26781, N27532, N37553, N9971, N2159, N42196, N11931, N31556, N41285, N53515, N51875, N10541, N34031, N59908, N30288, N21063, N21290, N64077, N28420, N47572
U11892, iter_0: N28132, N21147, N32774, N13374, N2994, N64816, N13626, N48476, N10560, N47433, N28704, N50990, N7419, N37994, N19292, N58129, N46326, N29393, N19614, N44394
U11894, iter_0: N46501, N62170, N29627, N16725, N5576, N52502, N24617, N28103, N52577, N16914, N8711, N50565, N11289, N31556, N301, N59042, N12613, N58129, N61969, N45017
U11895, iter_0: N15194, N51187, N28072, N39399, N47370, N39463, N21290, N31782, N41221, N27532, N20507, N41006, N5886, N17936, N58354, N557, N45017, N5940, N29364, N58264
U11921, iter_0: N15559, N4661, N42877, N47902, N18485, N63746, N21681, N2994, N6916, N39399, N5886, N62207, N36612, N40752, N18295, N46441, N16461, N28725, N6056, N34495
U11921, iter_1: N11944, N7112, N59833, N50372, N17672, N60192, N31036, N1371, N32196, N53986, N24213, N11015, N25130, N6371, N38901, N21941, N33877, N43646, N18151, N37346
U11921, iter_2: N43102, N50555, N60085, N1336, N23513, N47704, N64477, N58030, N23671, N53972, N1450, N44853, N30345, N23805, N61811, N30713, N9838, N30222, N62128, N4637
U11921, iter_3: N4119, N36725, N25673, N31063, N40656, N36796, N57462, N31624, N11931, N36037, N24424, N39932, N54238, N40221, N1575, N8162, N29217, N23642, N50179, N27025
U11921, iter_4: N26781, N16804, N5693, N7568, N4290, N11569, N19477, N53443, N19685, N23409, N24109, N55555, N21156, N20507, N17778, N59685, N57521, N9734, N29930, N29364
U11935, iter_0: N37589, N50484, N32221, N59022, N30562, N27866, N20947, N30345, N40078, N23918, N40324, N43301, N40899, N37500, N49955, N63255, N64606, N39149, N63390, N14990
U11945, iter_0: N61970, N51187, N61623, N308, N38797, N45754, N17510, N39399, N1344, N11551, N46037, N40468, N53335, N3416, N5886, N16461, N2994, N34031, N41400, N4661
U11963, iter_0: N26488, N31395, N40356, N25837, N21290, N47975, N47902, N3865, N60105, N53515, N34031, N59067, N27532, N5940, N53013, N3541, N41400, N4680, N39298, N47370
U11979, iter_0: N30288, N64933, N13640, N22985, N15559, N62170, N40752, N49038, N61296, N56804, N60599, N58129, N29217, N59908, N31179, N36037, N37346, N28571, N8162, N2159
U11994, iter_0: N43386, N11569, N52502, N130, N58070, N59685, N42670, N16804, N37589, N11681, N60027, N8907, N33212, N17342, N18020, N6578, N6371, N62423, N26130, N48659
U12001, iter_0: N9846, N57521, N45754, N47190, N301, N58129, N34081, N49038, N18295, N43400, N8595, N20394, N59908, N55229, N50565, N53013, N20177, N24424, N8907, N4107
U12001, iter_1: N36408, N18449, N39399, N55531, N2994, N34031, N5886, N40670, N22575, N41400, N308, N23409, N27532, N23184, N51187, N6056, N3541, N7470, N18895, N52835
U12001, iter_2: N34400, N1539, N28895, N34382, N23938, N926, N58301, N62632, N34617, N60960, N28571, N30454, N9371, N64543, N30238, N23489, N59841, N13270, N29490, N31448
U12023, iter_0: N51187, N57521, N308, N26584, N2994, N58129, N56434, N61623, N44249, N56270, N31409, N50372, N43400, N4290, N14978, N55830, N52577, N29363, N53630, N28129
U12023, iter_1: N37500, N40899, N3045, N11944, N64095, N19025, N301, N59653, N38733, N9321, N17952, N60035, N34953, N7330, N36425, N13941, N56458, N12613, N21941, N32221
U12023, iter_2: N17578, N31782, N62170, N40078, N36249, N6056, N1067, N54587, N28571, N49001, N28327, N1860, N38797, N38053, N4107, N15194, N47433, N32239, N3416, N52835
U12026, iter_0: N14990, N13408, N17510, N11551, N6873, N59908, N6578, N46203, N6767, N64183, N26271, N26690, N6371, N19004, N63390, N2704, N29511, N3996, N51187, N3416
U12027, iter_0: N59981, N301, N57403, N21710, N57413, N21312, N60747, N46037, N11681, N50453, N17998, N4610, N23603, N28571, N51690, N20459, N10008, N13916, N61929, N37458
U12027, iter_1: N30049, N9538, N28340, N44648, N34218, N33957, N43932, N25064, N29977, N40656, N62518, N62170, N11931, N54164, N1450, N4107, N17017, N30835, N1575, N43822
U12027, iter_2: N26967, N29830, N19396, N20836, N40403, N41065, N65021, N19444, N47248, N25501, N10651, N31503, N41006, N41040, N4089, N47195, N5940, N33677, N63174, N1946
U12032, iter_0: N33120, N48487, N54571, N28983, N31978, N41400, N53001, N53011, N20325, N13347, N6873, N12613, N20576, N44417, N5886, N30562, N52577, N65103, N10278, N58129
U12045, iter_0: N47652, N27079, N58264, N59685, N23603, N6056, N11551, N21590, N8375, N3045, N46586, N48077, N33212, N2994, N36408, N47216, N7112, N47433, N27891, N279
U12091, iter_0: N28983, N53013, N1344, N25163, N53011, N40221, N24275, N3996, N61296, N37346, N21681, N20394, N45017, N53335, N41400, N39109, N60472, N18295, N40752, N46203
U12091, iter_1: N61973, N5693, N38142, N37007, N64095, N26762, N2649, N41113, N36740, N6578, N12477, N7330, N32196, N46441, N46586, N21290, N50670, N29322, N24617, N19433
U12091, iter_2: N25130, N8709, N17234, N62033, N28851, N40451, N38915, N6873, N59526, N32641, N33469, N59307, N34031, N21941, N52577, N49038, N20984, N54439, N29268, N33877
U12108, iter_0: N61970, N15559, N47087, N58656, N24458, N53298, N38556, N38504, N28983, N25015, N24686, N47190, N18295, N46178, N39298, N26584, N3541, N60472, N59653, N1575
U12124, iter_0: N15559, N14809, N34031, N53381, N17672, N64095, N59367, N26584, N52577, N61296, N28983, N41400, N17342, N2994, N31179, N28571, N19025, N26537, N60531, N28851
U12146, iter_0: N11652, N29920, N5519, N52299, N31782, N31454, N38333, N29450, N49834, N54014, N52202, N42223, N42248, N7470, N46441, N17936, N1667, N19477, N21710, N53335
U12147, iter_0: N41006, N51187, N47370, N41221, N47902, N13498, N26781, N63746, N62207, N15559, N46037, N28072, N53443, N34360, N21063, N5085, N61970, N40985, N61296, N42196
U12148, iter_0: N20394, N62170, N38869, N2159, N59908, N46501, N10541, N4107, N51690, N16725, N52009, N44166, N58129, N50565, N61969, N28281, N55229, N49038, N46203, N13347
U1215, iter_0: N38869, N20394, N46915, N58414, N59908, N62207, N49712, N40221, N62170, N23547, N13347, N34344, N27906, N9135, N20601, N40985, N16477, N47975, N18151, N60472
U12166, iter_0: N51690, N16725, N11551, N62170, N37266, N30288, N2704, N18312, N5886, N40752, N3416, N28420, N42877, N24467, N10541, N41498, N31556, N14257, N50565, N49878
U1217, iter_0: N14809, N52577, N26584, N58129, N64933, N13347, N34031, N44417, N30288, N60531, N29217, N41400, N61970, N30536, N3045, N677, N308, N25837, N61623, N56804
U12183, iter_0: N31556, N50372, N61973, N63860, N31789, N30929, N53986, N4661, N11551, N6056, N62033, N51119, N46586, N59685, N7112, N10278, N44765, N4905, N54437, N301
U12226, iter_0: N33623, N19811, N6767, N56471, N7173, N7330, N39015, N3380, N130, N27079, N11359, N53837, N40390, N26048, N48717, N61241, N16680, N20984, N31289, N20816
U12239, iter_0: N47902, N45017, N19477, N18485, N37553, N62001, N29450, N2235, N11652, N11551, N39463, N54014, N31556, N29920, N53013, N59653, N31782, N28983, N53443, N3007
U12239, iter_1: N42196, N33831, N28327, N12330, N26537, N18895, N52492, N28324, N20413, N61970, N27906, N39399, N60105, N17936, N63681, N40221, N9409, N46379, N4661, N11041
U12239, iter_2: N62033, N301, N11681, N24424, N27318, N24617, N1952, N29627, N56270, N61969, N52776, N59526, N17778, N59367, N25583, N41285, N21681, N24701, N33326, N57413
U12265, iter_0: N59385, N41172, N1539, N5886, N48487, N33120, N7112, N1952, N11551, N21590, N53011, N59981, N54571, N5288, N30288, N43246, N6209, N55723, N47216, N36408
U12282, iter_0: N25837, N61296, N37346, N10367, N57034, N30288, N18151, N61472, N21063, N57180, N40575, N40752, N36037, N43438, N60472, N13980, N22985, N60599, N46203, N28281
U12316, iter_0: N43361, N10541, N39463, N56217, N44645, N27532, N9846, N46037, N18291, N19387, N61593, N62170, N40324, N1344, N41221, N45561, N58264, N31782, N46130, N11092
U12325, iter_0: N47380, N15279, N42196, N46917, N56211, N14990, N6209, N33120, N13980, N6471, N38733, N7868, N64095, N41172, N21063, N13498, N31884, N23508, N44765, N59543
U12345, iter_0: N58660, N56211, N35725, N14170, N59833, N48084, N4290, N28129, N28640, N45017, N31289, N53013, N48487, N11931, N16461, N46917, N39015, N47380, N1539, N60550
U12367, iter_0: N47216, N53013, N39184, N4610, N56132, N38142, N3045, N35436, N52577, N27079, N45017, N59960, N34031, N18145, N59042, N24275, N44765, N54018, N53335, N17234
U12367, iter_1: N28640, N40575, N59526, N8709, N49038, N53011, N53837, N29627, N60041, N33469, N29217, N18310, N12613, N49878, N34081, N56804, N6873, N7826, N61296, N33623
U12367, iter_2: N46441, N42196, N40985, N46037, N60472, N1344, N38797, N40356, N11551, N60059, N40206, N42877, N15559, N29722, N23409, N51099, N64077, N43955, N33831, N39932
U1240, iter_0: N18571, N24275, N37458, N37346, N36037, N20394, N45017, N46501, N60472, N46203, N16725, N61970, N13640, N21681, N8162, N43646, N62170, N34344, N4661, N40752
U1240, iter_1: N34360, N28643, N35725, N21290, N4290, N29322, N28640, N16804, N32196, N47902, N33212, N38333, N14333, N9409, N39298, N52299, N5519, N53837, N59367, N4680
